DapipId,UNITID,LocationName,ParentName,ParentDapipId,LocationType,Address,GeneralPhone,AdminName,AdminPhone,AdminEmail,Fax
225955009,475033,Relay Graduate School of Education - Wilmington Site,Relay Graduate School of Education,225955,Additional Location,100 W. 10th St. Suite 503; Wilmington; DE 19801,,,,,
225955010,475033,Relay Graduate School of Education - Denver Site,Relay Graduate School of Education,225955,Additional Location,DSST Stapleton High School; Denver; CO 80238,,,,,
225955011,475033,Relay Graduate School of Education - Memphis Site,Relay Graduate School of Education,225955,Additional Location,Freedom Preparatory Academy; Memphis; TN 38109,,,,,
225955012,475033,Relay Graduate School of Education - Nashville Site,Relay Graduate School of Education,225955,Additional Location,23 Douglas Avenue; Nashville; TN 37807,,,,,
225955013,475033,Relay Graduate School of Education - Baton Rouge Site,Relay Graduate School of Education,225955,Additional Location,100 Lafayette Street; Baton Rouge; LA 70801,,,,,
225955014,475033,Relay Graduate School of Education - Camden Site,Relay Graduate School of Education,225955,Additional Location,800 Erie Street; Camden; NJ 08102,,,,,
225955015,475033,RELAY GRADUATE SCHOOL OF EDUCATION at Rocketship Education,Relay Graduate School of Education,225955,Additional Location,2001 Gateway Place; Suite 230 E; San Jose; CA 95110,,,,,
225955017,475033,Relay GSE Houston Office,Relay Graduate School of Education,225955,Additional Location,7447 Harwin Drive; Ste 249; Houston; TX 77036,,,,,
225955018,475033,Relay GSE Dallas-Fort Worth Office,Relay Graduate School of Education,225955,Additional Location,301 W. Camp Wisdom Road; Dallas; TX 75232,,,,,
225955019,475033,Relay Dallas-Fort Worth,Relay Graduate School of Education,225955,Additional Location,1600 E. Pioneer Parkway; Suite 500; Dallas; TX 75232,,,,,
225955020,475033,Relay Delaware,Relay Graduate School of Education,225955,Additional Location,3411 Silverside Rd; Baynard Buidling; Suite 104; Wilmington; DE 19810,,,,,
225955021,475033,Relay Nashville,Relay Graduate School of Education,225955,Additional Location,1108 McKennie Avenue; Nashville; TN 37206,,,,,
225955022,475033,Relay Chicago,Relay Graduate School of Education,225955,Additional Location,924 W 19th Place; Suite 200; Chicago; IL 60608,,,,,
225955023,475033,Relay Atlanta,Relay Graduate School of Education,225955,Additional Location,1550 Hosea L. Williams Dr.; NE; Atlanta; GA 30317,,,,,
225955024,475033,Relay New Orleans,Relay Graduate School of Education,225955,Additional Location,639 Loyola Ave; Suite 1860; New Orleans; LA 70113,,,,,
225955025,475033,Relay Indiana,Relay Graduate School of Education,225955,Additional Location,2255 Ralston Avenue; Indianapolis; IN 46218,,,,,
226772,481003,MT Training Center,-,-,Institution,1801 S. Great Southwest Parkway; Grand Prairie; TX 75051,,,,,
226781,481508,Paul Mitchell The School - Jersey Shore,-,-,Institution,712 Route 70; Brick; NJ 08723,,,,,
226781002,481508,Paul Mitchell The School - Jersey Shore- Paul Mitchell The School - Brooklyn,Paul Mitchell The School - Jersey Shore,226781,Additional Location,774 Grand Street; Brooklyn; NY 11211,,,,,
226781003,481508,Paul Mitchell The School - Jersey Shore-  Brooklyn,Paul Mitchell The School - Jersey Shore,226781,Additional Location,284 Humboldt Street; Brooklyn; NY 11206,,,,,
226815,482972,The Healthcare Institute,-,-,Institution,1822 Fredericksburg Road; San Antonio; TX 78201,,,,,
226824,481182,Ukiah Adult School,-,-,Institution,1056 N. Bush Street; Ukiah; CA 95482,,,,,
226833,486248,ZMS The Academy,-,-,Institution,2228 E Cesar E Chavez; Los Angeles; CA 90033,,Judy Caspe,,,
227270,480976,The Salon Professional Academy - Huntsville,-,-,Institution,4925 University Drive; Suite 134; Huntsville; AL 35816,,Stephanie Schultz,,sschultz@huntsvilletspa.com,
227289,480842,Shear Finesse Beauty Academy- Inc.,-,-,Institution,9200 Arlington Express Way #28; Jacksonville; FL 32225,,Markeya Nealy,9046611145,,
227298,476993,NIMA National Institute of Medical Aesthetics,-,-,Institution,10714 South River Front Parkway; South Jordan; UT 84095,,,,,
227298001,476993,NIMA National Institute of Modern Aesthetics,NIMA National Institute of Medical Aesthetics,227298,Additional Location,3993 Howard Hughes Parkway; Suite 150; Las Vegas; NV 89169,,,,,
227322,481289,Xavier College,-,-,Institution,1130 North El Dorado Street; Stockton; CA 95202,2099410968,,,,
227331,459426,Nova Academy of Cosmetology,-,-,Institution,5979 Bandel Road; Rochester; MN 55901,,,,,
227340,457855,The Academy of Cosmetology & Esthetics- NYC LLC,-,-,Institution,187 New Dorp Lane; Staten Island; NY 10306,,,,,
227359,461430,Advanced Training Institute,-,-,Institution,5150 South Decatur Boulevard; Las Vegas; NV 89118,,,,,
227438,477002,Brighton Institute of Cosmetology,-,-,Institution,10543 Citation Drive; Brighton; MI 48116,,,,,
227447,480879,Academy of Salon Professionals LLC,-,-,Institution,2414 South Limit Avenue; Sedalia; MO 65301,,,,,
227465,486196,Beth Medrash Meor Yitzchok,-,-,Institution,65 Dykstras Way East; Monsey; NY 10952,8454263488,,,,
227517,457952,Metro Beauty Academy LLC,-,-,Institution,4977 Medical Center Circle; Allentown; PA 18106,6103986227,,,,
227535,480499,Shiloh University,-,-,Institution,1370 Highway 1; Kalona; IA 52247,,,,,
227836,481298,Lawrence & Company College of Cosmetology,-,-,Institution,810 North 10th Avenue; Hanford; CA 93230,,,,,
227863,483726,Luckes Beauty Academy,-,-,Institution,888 J. Clyde Morris Boulevard; Newport News; VA 23601,,,,,
227997,481085,Verve College,-,-,Institution,2625 Butterfield Road; Suite 102E; Oak Brook; IL 60523,,,,,
227997001,481085,Verve College- Chicago,Verve College,227997,Additional Location,216 W. Jackson Blvd.; Suite 900; Chicago; IL 60606,,,,,
228015,481313,Kaizen Beauty Academy,-,-,Institution,8405 Pines Boulevard; Pembroke Pines; FL 33024,,,,,
228024,486169,American College of Barbering,-,-,Institution,11320 North Preston Highway; Louisville; KY 40229,,,,,
228024001,486169,American College of Barbering- Inc,American College of Barbering,228024,Additional Location,7901 Drean Street #2; Florence; KY 41042,,,,,
228042,219037,The Salon Professional Academy,-,-,Institution,2710 Old Lebanon Road; Suite 6; Nashville; TN 37214,,,,,
228079,404037,American Institute of Interior Design,-,-,Institution,13014 N. Saguaro Boulevard; Suite 206; Fountain Hills; AZ 85268,,,,,
228088,482981,Alamo City Barber College,-,-,Institution,8910 Bandera Road; Suite 204; San Antonio; TX 78250,2105237777,Jamal R. Pratt,,jpratt@alamocitybarbercollege.com,
228112,484172,Lee Professional Institute,-,-,Institution,2950 Winkler Avenue; Unit 1201; Fort Myers; FL 33916,,,,,
228149,437769,Chester Career College,-,-,Institution,751 West Hundred Road; Chester; VA 23836,,,,,
228149002,437769,Richmond School of Health and Technology - RSHT,Chester Career College,228149,Additional Location,1601 Willow Lawn Drive; Suite 320; Richmond; VA 23230,,,,,
228167,487773,Butte County Regional Occupational Program,-,-,Institution,2491 Carmichael Drive; Suite 200; Chico; CA 95928,5308797462,Sharon Brown,,sbrown@bcoe.org,
228185,481331,Sharp Edgez Barber Institute,-,-,Institution,398 West Ridge Road; Rochester; NY 14615,5854822808,Ahmon Bryant,,abryant@sharpedgez.com,
228185001,481331,Sharp Edgez Barber Institute,Sharp Edgez Barber Institute,228185,Additional Location,2844 Delaware Avenue; Buffalo; NY 14217,,,,,
228200,455114,College of Western Idaho,-,-,Institution,6056 Birch Lane; Nampa; ID 83687,2085623500,,,,
228228,488800,Teachers College of San Joaquin,-,-,Institution,PO Box 213030; Stockton; CA 95213-9030,,,,,
228325,483744,Vibe Barber College,-,-,Institution,880 Thomas Street; Memphis; TN 38107,,,,,
228334,481322,Southern Texas Careers Academy,-,-,Institution,1506 East Griffin Parkway; Suite E; Mission; TX 78572,,,,,
228343,483735,Total Transformation Institute of Cosmetology,-,-,Institution,907 Highway 80; San Marcos; TX 78666,,,,,
228404,481410,Yeshiva Gedolah Kesser Torah,-,-,Institution,50 Cedar Lane / POB 300; Monsey; NY 10952,8454064308,,,,
228413,481438,Yeshiva Yesodei HaTorah,-,-,Institution,2 Yesodei Court; Lakewood; NJ 08701,7323703360,,,,
228431,481447,Rizzieri School of the Healing Arts,-,-,Institution,8102 Town Center Boulevard; Voorhees; NJ 68043,,,,,
228440,481386,California Career Institute,-,-,Institution,12141 Brookhurst St.; Suite 101; Garden Grove; CA 92840,7145397081,,,,
228440002,481386,California Career Institute - Hawthorne,California Career Institute,228440,Additional Location,11633 Hawthorne Boulevard; Suite 201; Hawthorne; CA 90250,,,,,
228653,488280,National Personal Training Institute,-,-,Institution,8500 Leesburg Pike #200; Vienna; VA 22182,,,,,
228662002,470038,UEI College - Riverside,UEI College - Gardena,228662,Additional Location,1860 University Ave; Riverside; CA 92507,,,,,
228699,486239,San Ignacio University,-,-,Institution,3905 NW 107th Avenue Suite 301; Doral; FL 33178,,,,,
228705,481474,JD Academy of Salon and Spa,-,-,Institution,520 San Ramon Valley Blvd; Danville; CA 94526,9254878707,,,wassim@w-academy.com,
228714,481517,City Pointe Beauty Academy,-,-,Institution,501 South Madison Avenue; Webb City; MO 64870,,,,,
228723,485342,Aparicio-Levy Technical Center,-,-,Institution,10119 East Ellicott Street; Tampa; FL 33610,8137404884,Dr. James Goode,,james.goode@sdhc.k12.fl.us,
228723001,485342,Aparicio-Levy Technical College- Hillsborough County Fire Rescue,Aparicio-Levy Technical Center,228723,Additional Location,9450 E. Columbus Drive; Tampa; FL 33619,,,,,
228723002,485342,Aparicio-Levy Technical College- Erwin Technical College,Aparicio-Levy Technical Center,228723,Additional Location,2010 E. Hillsborough Avenue; Tampa; FL 33610,,,,,
228723003,485342,Aparicio-Levy Technical College- Tampa Fire Rescue,Aparicio-Levy Technical Center,228723,Additional Location,116 S. 34th Street; Tampa; FL 33605,,,,,
228723004,485342,Aparicio-Levy Technical College- Plant City Adult,Aparicio-Levy Technical Center,228723,Additional Location,One Raider Place; Plant City; FL 33562,,,,,
228732,481456,Bonnie Joseph Academy of Cosmetology & Barbering,-,-,Institution,55 East Center Drive; Suite 120; Heber City; UT 84032,,,,,
228750,485403,High Tech High Graduate School of Education,-,-,Institution,2861 Womble Road; San Diego; CA 92106-6025,6193984902,,,,
228769,480912,Gemini School of Visual Arts & Communication,-,-,Institution,12325 Hymeadow Drive; Suite 3-100; Austin; TX 78750,,,,,
228796,483975,Alabama College of Osteopathic Medicine,-,-,Institution,Doctors Building; 2nd FL; 1108 Ross Clark Circle; Dothan; AL 36301,,,,,
228802,480790,Rocky Vista University,-,-,Institution,8401 South Chambers Road; Parker; CO 80134,,,,,
228820,160010,Northwest Louisiana Technical Community College,-,-,Institution,9500 Industrial Drive; Minden; LA 71058,,,,,
228820002,160010,Louisiana Technical College - Mansfield Campus,Northwest Louisiana Technical Community College,228820,Additional Location,943 Oxford Road; Mansfield; LA 71052,,,,,
228820003,160010,Louisiana Technical College - Natchitoches Campus,Northwest Louisiana Technical Community College,228820,Additional Location,6587 Highway 1 Bypass; Natchitoches; LA 71458-0657,,,,,
228820004,160010,Louisiana Technical College - Sabine Valley Campus,Northwest Louisiana Technical Community College,228820,Additional Location,1255 Fisher Road; Many; LA 71449,,,,,
228820005,160010,Louisiana Technical College - Shreveport-Bossier,Northwest Louisiana Technical Community College,228820,Additional Location,2010 North Market Street; Shreveport; LA 71137-8527,,,,,
228820006,160010,Caddo Parish Correctional Center,Northwest Louisiana Technical Community College,228820,Additional Location,1101 Forum Drive; Shreveport; LA 71107,,,,,
228820007,160010,Northwest Louisiana Technical College,Northwest Louisiana Technical Community College,228820,Additional Location,670 Bell Hill Road; Homer; LA 71040,,,,,
228820008,160010,Northwest Louisiana Technical College,Northwest Louisiana Technical Community College,228820,Additional Location,2629 York Avenue; Minden; LA 71055,,,,,
228848,483106,Innovate Salon Academy,-,-,Institution,4985 Stelton Road; South Plainfield; NJ 07080,,Donna Hernandez,7326871449,dhernandez@innovatesalonacademy.com,
228848001,483106,Innovate Salon Academy,Innovate Salon Academy,228848,Additional Location,25 Scotch Road; Ewing; NJ 08628,,,,,
228857,163976,St. John's College,-,-,Institution,729 East Carpenter Street; Springfield; IL 62702-0000,2175255628,,,,
228857001,163976,St. John's College of Nursing,St. John's College,228857,Additional Location,315 E. College Avenue; Greenville; IL 62246,,,,,
228866,480736,Ace Cosmetology & Barber Training Center,-,-,Institution,625 Wolcott Street; Unit 7; Waterbury; CT 06705,,,,,
228866001,480736,Ace Cosmetology and Barber Training Center,Ace Cosmetology & Barber Training Center,228866,Additional Location,915 Main Street; Hartford; CT 06103,,,,,
228866002,480736,Ace Cosmetology and Barber Training Center,Ace Cosmetology & Barber Training Center,228866,Additional Location,370 East Main Street; Ansonia; CT 06401,,,,,
228909,483425,Alexander Paul Institute of Hair Design,-,-,Institution,1011-A Charles Boulevard; Greenville; NC 27858,,,,,
228945,490081,America Evangelical University,-,-,Institution,1818 S. Western Avenue # 409; Los Angeles; CA 90006,,,,,
228945001,490081,AEU Kairos Campus,America Evangelical University,228945,Additional Location,12741 Main Street; Garden Grove; CA 92840,,,,,
228945002,490081,Honolulu,America Evangelical University,228945,Additional Location,1727 and 1814 Algaroba Street; Honolulu; HI 96826,,,,,
228972,486257,Valor Christian College,-,-,Institution,4595 Gender Rd.;; Canal Winchester; OH 43110,6148374088,,,,
229009,483470,More Tech Institute,-,-,Institution,5352 West 16 Ave.; Hialeah; FL 33012,,,,,
229018,491251,Culinary School of Fort Worth,-,-,Institution,6550 Camp Bowie Blvd.; Suite 110; Fort Worth; TX 76116,,,,,
229036,483647,Ohio Institute of Allied Health,-,-,Institution,6245 Old Troy Pike; Huber Heights; OH 45424,,,,,
229063,480921,DeSigner Barber & Stylist School LLC,-,-,Institution,2409 South 56th Street; Suite 118; Fort Smith; AR 72903,,,,,
229063002,480921,DeSigner Barber & Stylist School- LLC,DeSigner Barber & Stylist School LLC,229063,Additional Location,1074 East Henri De Tonti; Springdale; AR 72762,,,,,
229090,481526,The Chrysm Institute of Esthetics,-,-,Institution,281 Independence Boulevard; Suite 101; Virginia Beach; VA 23462,,,,,
229090001,481526,The Chrysm Institute of Esthetics,The Chrysm Institute of Esthetics,229090,Site,281 Independence Boulevard; Suite 208; Virginia Beach; VA 23462,,,,,
229090002,481526,The Chrysm Institute of Esthetics,The Chrysm Institute of Esthetics,229090,Additional Location,21 Enterprise Parkway; Suite 420; Hampton; VA 23666,,,,,
229221002,492722,Vantage College - San Antonio North,Vantage College - San Antonio North,229221,Additional Location,1964 SW Military Drive; San Antonio; TX 78221,,,,,
229230,486345,HVAC Technical Institute,-,-,Institution,4532 South Kolin Avenue; Chicago; IL 60632,,,,,
229267004,418038,Albany-Schoharie-Schenectady BOCES,Capital Region Career and Technical School,229267,Site,1015 Watervliet Shaker Rd; Albany; NY 12205,,,,,
229276,483823,Philadelphia Technician Training,-,-,Institution,7446D Ogontz Avenue; Philadelphia; PA 19138,2158051543,,,,
229276002,483823,Philadelphia Technician Training,Philadelphia Technician Training,229276,Additional Location,1901-45 Girard Avenue; Philadelphia; PA 19130,,,,,
229285,461713,Pure Aesthetics Natural Skincare School,-,-,Institution,2850 E. Speedway Blvd.; Tucson; AZ 85716,,,,,
229300,483869,InterAmerican Technical Institute,-,-,Institution,9600 S. W. 8th Street; Ste. 42; Miami; FL 33174,,,,,
229328,483911,Creative Touch Cosmetology School LLC,-,-,Institution,234 East 3rd Street; Waterloo; IL 62298,,,,,
229337,483841,Grace International Beauty School,-,-,Institution,136-31 41st Avenue; 6th Floor; Flushing; NY 11355,,,,,
229355,482176,Paul Mitchell The School Denver,-,-,Institution,405 South Teller Street; Lakewood; CO 80226,,,,,
229373,482194,Arrojo Cosmetology School,-,-,Institution,56 King Street; New York; NY 10014,,Ms. Maria Guaio,2122427786- ext. 408,maria@arrojonyc.com,
229522,480967,College of the Muscogee Nation,-,-,Institution,1200 Highway Loop 56; P.O. Box 917; Okmulgee; OK 74447,9185492800,,,,
229540,482185,Academy of Interactive Entertainment,-,-,Institution,305 Harrison Street; Seattle; WA 98109,2064286350,James Cardo,,jamesc@aie.edu,
229568,488253,Focus Personal Training Institute,-,-,Institution,115 West 27th Street; 11th Floor; New York; NY 10001,,,,,
229577,488013,Garden State Science and Technology Institute,-,-,Institution,591 Summit Avenue; Suite 705; Jersey City; NJ 07306,,,,,
229586,486372,San Francisco Film School,-,-,Institution,155 Sansome Street; 2nd Floor; San Francisco; CA 94104,4158247000,Jeremiah Birnbaum,,jb@filmschoolsf.com,
229610,173638,Minnesota West Community and Technical College,-,-,Site,311 North Spring Street; Luverne; MN 56156,,,,,
229656,482167,Trenz Beauty Academy,-,-,Institution,695 Wentworth Avenue; Calumet; IL 60409,,,,,
229656002,482167,Trenz Beauty Academy- LLC,Trenz Beauty Academy,229656,Additional Location,2605 West 79th Street; Chicago; IL 60652,,,,,
229674,485801,Westchester School for Dental Assistants LLC,-,-,Institution,33 W. Main Street; Suite 206; Elmsford; NY 10523,9146829001,,,,
229692,483382,Electrical Training Center- Inc.,-,-,Institution,65 Elm Street; Copiague; NY 11726,6312268021,,,,
229726,442657,Milan Institute - Palm Desert,-,-,Institution,75-030 Gerald Ford Drive; Suite 203; Palm Desert; CA 92211,,,,,
229726002,442657,Milan Institute,Milan Institute - Palm Desert,229726,Additional Location,8424 and 8426 Fairview Avenue; Boise; ID 83704,,,,,
229726003,460525,Milan Institute,Milan Institute - Palm Desert,229726,Additional Location,1021 W. Hemingway Blvd.; Nampa; ID 83651,,,,,
229726004,440855,Milan Institute - Amarillo,Milan Institute - Palm Desert,229726,Additional Location,7001 I-40 West; Amarillo; TX 79106,,,,,
229762,475565,Stella and Charles Guttman Community College of the City University of New York- The,-,-,Institution,50 West 40th Street; New York; NY 10018,6463138000,,,,
229771,483850,Alliance Computing Solutions (ACS),-,-,Institution,3660 Main Street; 4th Floor; Flushing; NY 11354,7186619771,Lawrence Ding,,lawrence@acs.edu,
229771001,483850,Alliance Computing Solutions (ACS),Alliance Computing Solutions (ACS),229771,Additional Location,545 8th Avenue; Suite 1210; New York; NY 10018,,,,,
229805,434292,Anson College of Cosmetology,-,-,Institution,1217 East Caswell Street; Wadesboro; NC 28170,7046946677,Helen C. Rorie,,accschool_hr@yahoo.com,
229814,481571,Belle Academy of Cosmetology,-,-,Institution,27 A South Commons Road; Waterbury; CT 06704,,,,,
229823,483896,Parisian Spa Institute,-,-,Institution,1045 Riverside Avenue; Jacksonville; FL 32204,,,,,
229832,483258,Networks Barber College- Inc.,-,-,Institution,508 Burnham Avenue; Calumet City; IL 60409,,,,,
229832001,483258,Networks Barber College,Networks Barber College- Inc.,229832,Additional Location,6534 South Ashland Avenue; Chicago; IL 60636,,,,,
229841,486390,Culinary Tech Center,-,-,Institution,729 Seventh Avenue; 2nd Floor; New York; NY 10109,,,,,
229841002,486390,Culinary Tech Center - White Plains,Culinary Tech Center,229841,Additional Location,103 Quarropas Street; White Plains; NY 10601,,,,,
229850,483276,JB's Hair Design and Barber College- LLC,-,-,Institution,6008 South Western Avenue; Oklahoma; OK 73139,,,,,
229869,483054,Barber School of Pittsburgh,-,-,Institution,143 Steuben Street; Pittsburgh; PA 15220,,,,,
229869002,483054,Barber School of Pittsburgh,Barber School of Pittsburgh,229869,Additional Location,5056 William Penn Highway; Monroeville; PA 15146,,,,,
229878,482200,Cosmetology Academy of Texarkana,-,-,Institution,4115 North Kings Highway; Suite 110; Texarkana; TX 75503,,,,,
229878001,482200,Barber Academy of Texarkana,Cosmetology Academy of Texarkana,229878,Additional Location,4115 North Kings Highway; Suite 109; Texarkana; TX 75503,,,,,
229939,483799,East-West Healing Arts Institute,-,-,Institution,6425 Normandy Lane; Madison; WI 53719,6082369000,,,,
229939002,483799,East-West Healing Arts Institute Milwaukee,East-West Healing Arts Institute,229939,Additional Location,2949 N. Mayfair Road; Suite 300; Wauwatosa; WI 53222,,,,,
229957,483814,Standard Healthcare Services College of Nursing,-,-,Institution,7600 Leesburg Pike; Suite 200 East; Falls Church; VA 22043,7038911787,,,,
229993,484109,Paul Mitchell The School- Merrillville,-,-,Institution,7990 Broadway; Merrillville; IN 46410,,,,,
230001,483920,LaBarberia Institute of Hair,-,-,Institution,1633 Golden Gate Plaza; Mayfield Heights; OH 44124,,,,,
230047,135559,Merryfield School of Pet Grooming,-,-,Institution,5040 N. E. 13th Ave.; Ft. Lauderdale; FL 33334,,,,,
230056,187639,Clovis Community College,-,-,Institution,10309 North Willow Ave.; Fresno; CA 93730,5593255200,Dr. Lori Bennett,5593255200,,
230083,481298,Lawrence & Company College of Cosmetology,-,-,Institution,2048 Grant Street; Selma; CA 93662,,,,,
230108,483948,Bos-Man's Barber College,-,-,Institution,2724 West 70th Street; Shreveport; LA 71108,,,,,
230117,483939,Setting the Standard Barbering and Natural Hair Academy,-,-,Institution,2902 Jewella Avenue; Shreveport; LA 71109,,,,,
230153,172680,Paul Mitchell The School Grand Rapids,-,-,Institution,2855 29th Street SE; Kentwood; MI 49512,,,,,
230171,483346,Barber and Beauty Academy of Pennsylvania,-,-,Institution,3849-C Union Deposit Road; Harrisburg; PA 17109,,,,,
230180,232618,Centra College,-,-,Institution,905 Lakeside Drive; Lynchburg; VA 24501,4342003070,,,,
230199,487791,Arclabs Welding School,-,-,Institution,2615 Highway 153; Unit B-3; Piedmont; SC 29673,,,,,
230199002,487791,ARCLabs - Hanahan,Arclabs Welding School,230199,Additional Location,933 Commerce Circle; Hanahan; SC 29410,,,,,
230199003,487791,ARCLabs - Portsmouth,Arclabs Welding School,230199,Additional Location,807 Florida Avenue; Portsmouth; VA 23707,,,,,
230199004,487791,ARCLabs - Spartanburg,Arclabs Welding School,230199,Additional Location,8180 Valley Falls Road; Spartanburg; SC 23707,,,,,
230199005,487791,Arclabs,Arclabs Welding School,230199,Additional Location,4500 South Pinemont Drive; Houston; TX 77041,,,,,
230199006,487791,ARCLabs - Columbia,Arclabs Welding School,230199,Additional Location,700 Gracern Road; Columbia; SC 29210,,,,,
230241,490090,Gadsden Technical College,-,-,Institution,201 Martin L. King; Jr. Blvd.; Quincy; FL 32351,,,,,
230311002,467906,Kenneth Shuler School of Cosmetology - Greenville,Kenneth Shuler School of Cosmetology,230311,Additional Location,3528-A Earl E. Morris Jr. Highway; Greenville; SC 29611,,,,,
230339,476513,Flair Beauty College,-,-,Institution,23754 Valencia Boulevard; Valencia; CA 91355,,,,,
230348,449986,Paul Mitchell The School Sherman Oaks,-,-,Institution,15301 Ventura Boulevard; Unit P2; Sherman Oaks; CA 91403,,,,,
230357,487816,Midfield Institute of Cosmetology,-,-,Institution,26 B Phillips Drive; Midfield; AL 35228,,,,,
230366,114637,Redondo Beach Beauty College,-,-,Institution,2205 West Artesia Boulevard; Redondo Beach; CA 90278,,,,,
230375,451149,Aveda Institute South Florida,-,-,Institution,4186 University Drive; Davie; FL 33328,,,,,
230375002,451149,Aveda Institute - Orlando,Aveda Institute South Florida,230375,Additional Location,495 North Semoran Boulevard; Suite #6; Winter Park; FL 32792,,,,,
230375003,451149,Aveda Institute St. Petersburg,Aveda Institute South Florida,230375,Additional Location,235 Third Street South; St. Petersburg; FL 33709,,,,,
230375004,451149,Aveda Institute - Brandon,Aveda Institute South Florida,230375,Additional Location,1516 West Brandon Boulevard; Brandon; FL 33511,,,,,
230384,484084,Debutantes School of Beauty,-,-,Institution,145 North Third Street; Dekalb; IL 60115,,,,,
230409,484011,Paul Mitchell The School - Schenectady,-,-,Institution,411 State Street; Schenectady; NY 12305,,,,,
230409001,484011,Paul Mitchell the School Fort Lauderdale,Paul Mitchell The School - Schenectady,230409,Additional Location,8000 West Broward Boulevard Suite 1101; Plantation; FL 33388,,,,,
230418,484020,Beyond Measure Barbering Institute- LLC,-,-,Institution,524 West Center Street; Mebane; NC 27302,,,,,
230418001,484020,Beyond Measure Barbering Institute,Beyond Measure Barbering Institute- LLC,230418,Additional Location,2703 West Gate City Boulevard; Greensboro; NC 27403,,,,,
230427,487807,Top of the Line Barber College,-,-,Institution,1904 Savannah Highway; Units 201; 101 & 102; Charleston; SC 29407,,,,,
230436,486284,Bethany Global University,-,-,Institution,6820 Auto Club Road; Ste. B; Bloomingon; MN 55438,9529442121,,,,
230454,155308,Kansas Christian College,-,-,Institution,7401 Metcalf Avenue; Overland Park; KS 66204-1995,9137220272,,,,
230481,476489,LSE Enterprises- Inc. DBA Larry's Barber College,-,-,Institution,10456 South Halsted; Chicago; IL 60628,,,,,
230481001,476489,Larry's Barber College,LSE Enterprises- Inc. DBA Larry's Barber College,230481,Additional Location,929 West Jefferson Street; Joliet; IL 60435,,,,,
230481002,476489,Larry?s Barber College,LSE Enterprises- Inc. DBA Larry's Barber College,230481,Additional Location,701 East 79th Street; Chicago; IL 60619,,,,,
230490,490896,Advantage Career Institute,-,-,Institution,215 Broad Street; Eatontown; NJ 07724,7324404110,,,,
230551,487861,Felbry College - School of Nursing,-,-,Institution,6055 Cleveland Avenue; Columbus; OH 43231,,,,,
230560,488776,John Patrick University of Health and Applied Sciences,-,-,Institution,100 E Wayne Street; Ste 140; South Bend; IN 46601,,,,,
230579,484057,Jupiter Beauty Academy,-,-,Institution,95 Freeport Street; Boston; MA 02122,,,,,
230621,484002,High Desert Medical College,-,-,Institution,701 W. Avenue K; Suite 123; Lancaster; CA 93534,6619409300,,,,
230621002,484002,High Desert Medical College - Bakersfield,High Desert Medical College,230621,Additional Location,2000 24th Street; Bakersfield; CA 93301,,,,,
230621003,48400202,High Desert Medical College - Temecula,High Desert Medical College,230621,Additional Location,31625 DePortola Road; Suite 200; Temecula; CA 92592,,,,,
230630,491950,Contra Costa Medical Career College- Inc.,-,-,Institution,4041 Lone Tree Way; Suite 101; Antioch; CA 94531,9257572900,,,,
230825,216782,Pittsburgh Career Institute,-,-,Institution,421 Seventh Avenue; Pittsburgh; PA 15219-1907,,,,,
230825002,216782,Sanford-Brown Institute - Pittsburgh,Pittsburgh Career Institute,230825,Additional Location,777 Penn Center Boulevard; Pittsburgh; PA 15235,,,,,
230913,486406,Randolph Technical Center,-,-,Institution,200 Kennedy Drive; Elkins; WV 26241-3512,3046369195,John Daniels,,,
230931,485360,The Vocational Nursing Institute,-,-,Institution,11201 Steeple Park Drive; Houston; TX 77065,,,,,
230940,451495,CDE Career Institute,-,-,Institution,2942 Route 611; Tannersville; PA 18372,5706292690,Tina Albright,5706292690,talbright@cde.edu,
230940002,451495,Career Development and Employment - West Hazelton,CDE Career Institute,230940,Additional Location,103 Rotary Drive; West Hazelton; PA 18202,,,,,
230940003,451495,Career Development and Employment,CDE Career Institute,230940,Additional Location,100 Wilkes-Barre Boulevard; Suite 203; Wilkes-Barre; PA 18702,,,,,
230940004,451495,CDE Career Institute- New Jersey Campus,CDE Career Institute,230940,Additional Location,157-183 Main Street; Patterson; NJ 07505,,,,,
230959,484075,First Coast Barber Academy,-,-,Institution,625 Julia Street; Jacksonville; FL 32202,,,,,
230968,484093,Paul Mitchell The School Farmington Hills,-,-,Institution,27590 Orchard Lake Rd.; Farmington Hills; MI 48334,,,,,
230986,484048,Barber Institute of Texas- LLC,-,-,Institution,2430 South High Street; Suite B4; Longview; TX 75602,,,,,
230986002,484048,Barber Institute of Texas- Lewisville,Barber Institute of Texas- LLC,230986,Additional Location,2325 South Stemmons Freeway; #404; Lewisville; TX 75067,,,,,
230995,481401,Grace School of Theology,-,-,Institution,3705 College Park Drive; The Woodlands; TX 77384,7138978020,Dr. Dave Anderson,7138978027,danderson@gsot.edu,
231174,483780,IGlobal University,-,-,Institution,8133 Leesburg Pike Suites #230-240; Vienna; VA 22182,,,,,
231183,484127,Ricci's Toni & Guy Hairdressing Academy,-,-,Institution,99 South Main Street; Newtown; CT 06470,,,,,
231226,486309,Bella Academy of Cosmetology,-,-,Institution,1440 South 39th Street; Manitowoc; WI 54220,,,,,
231235,484136,Yahweh Beauty Academy,-,-,Institution,431 North 38th Street; Killeen; TX 76543,,,,,
