PersonId,Gender,YearsOfExperience,AcceptingNewStudent,City,State,ZipCode,RaceEthnicity
17486,unidentified,17,1,Byron,NE,68325,white
17487,unidentified,1,1,Redford,MI,48240,Hispanic
17488,unidentified,28,1,Lerose,KY,41344,white
17489,unidentified,30,1,Keystone,WV,24852,Hispanic
17490,unidentified,16,1,Vetal,SD,57551,white
17491,unidentified,15,0,Vallejo,CA,94590,Black or African American
17492,unidentified,11,1,Waterfall,PA,16689,Black or African American
17493,unidentified,16,0,Hardshell,KY,41348,white
17494,unidentified,27,1,Auburn,AL,36832,white
17495,unidentified,1,0,Talmo,GA,30575,white
17496,unidentified,28,0,Sioux falls,SD,57103,white
17497,male,20,1,Currie,NC,28435,white
17498,male,10,0,Summerville,SC,29485,white
17499,unidentified,2,1,Sioux falls,SD,57104,white
17500,unidentified,1,1,Coventry,CT,6238,Hispanic
17501,unidentified,26,0,Grinnell,IA,50112,Black or African American
17502,male,23,1,Emory,TX,75440,Hispanic
17503,unidentified,26,0,Durham,NC,27705,white
17504,unidentified,8,0,Greenacres,FL,33463,white
17505,unidentified,23,1,Dallas center,IA,50063,white
17506,male,9,0,Enloe,TX,75441,Hispanic
17507,unidentified,8,0,Gibson,LA,70356,white
17508,unidentified,23,0,Circleville,OH,43113,Hispanic
17509,female,22,1,Hoschton,GA,30548,Black or African American
17510,unidentified,24,1,Belvidere,TN,37306,Hispanic
17511,male,30,1,Farmersville,TX,75442,Black or African American
17512,male,3,1,Delco,NC,28436,white
17513,unidentified,2,1,Dwight,ND,58075,white
17514,unidentified,21,1,Durham,NC,27706,white
17515,unidentified,19,0,Sioux falls,SD,57105,white
17516,unidentified,7,1,Cramerton,NC,28032,white
17517,unidentified,13,0,Muldraugh,KY,40155,Black or African American
17518,unidentified,10,1,Clines corners,NM,87070,white
17519,unidentified,16,0,Oakfield,TN,38362,white
17520,unidentified,16,0,Sioux falls,SD,57106,white
17521,unidentified,23,1,Spring green,WI,53588,Asian
17522,male,9,0,Atlanta,GA,30310,white
17523,unidentified,25,1,Sioux falls,SD,57107,white
17524,unidentified,2,1,Fort myers beach,FL,33931,Hispanic
17525,male,3,0,Golden,TX,75444,Black or African American
17526,unidentified,27,1,Whitman,WV,25652,white
17527,male,23,0,Honey grove,TX,75446,Black or African American
17528,unidentified,27,0,Coaldale,WV,24724,American Indian or Alaska Native
17529,unidentified,26,1,Nazareth,PA,18064,white
17530,unidentified,16,0,Mingo,WV,26294,white
17531,male,23,0,Ivanhoe,TX,75447,white
17532,unidentified,23,0,Milwaukee,WI,53233,white
17533,male,21,1,Klondike,TX,75448,white
17534,unidentified,21,1,East stroudsburg,PA,18301,white
17535,unidentified,3,1,Miami,FL,33178,white
17536,unidentified,26,1,Antrim,NH,3440,Hispanic
17537,male,22,1,Ladonia,TX,75449,Black or African American
17538,unidentified,15,1,Atlanta,GA,30350,Hispanic
17539,male,12,0,Lake creek,TX,75450,American Indian or Alaska Native
17540,unidentified,12,1,Fowlerville,MI,48836,Black or African American
17541,unidentified,20,0,Rodney,IA,51051,white
17542,unidentified,30,1,Painesdale,MI,49955,white
17543,unidentified,18,0,Stewart,OH,45778,Hispanic
17544,unidentified,14,0,Athens,OH,45701,Black or African American
17545,unidentified,12,1,Forman,ND,58032,white
17546,unidentified,18,0,Callender,IA,50523,Asian
17547,unidentified,18,1,Cocoa,FL,32922,Hispanic
17548,unidentified,3,1,Midway,WV,25878,white
17549,unidentified,26,0,Elrod,AL,35458,Black or African American
17550,unidentified,26,1,Zcta 36870,AL,36870,white
17551,male,29,0,Chesterfield,MO,63005,white
17552,male,5,0,Leesburg,TX,75451,Asian
17553,unidentified,23,1,Saint marys,OH,45885,white
17554,unidentified,7,0,Sycamore,OH,45242,white
17555,unidentified,24,0,Plainfield,PA,17081,white
17556,unidentified,14,0,Bridge city,LA,70094,Black or African American
17557,male,30,1,Leonard,TX,75452,Pacific Islander
17558,unidentified,1,1,Springfield,OH,45506,Hispanic
17559,unidentified,9,1,Machipongo,VA,23405,white
17560,unidentified,21,1,Boca raton,FL,33498,white
17561,unidentified,3,1,Canton,OH,44703,white
17562,unidentified,18,1,Utica,MS,39175,Black or African American
17563,unidentified,2,0,Williamsport,TN,38487,white
17564,unidentified,8,1,Greenmount,MD,21074,white
17565,unidentified,17,0,Sabine,WV,25916,Black or African American
17566,unidentified,20,1,East chicago,IN,46312,white
17567,unidentified,8,0,New berlin,PA,17855,Hispanic
17568,unidentified,19,0,Cridersville,OH,45806,Black or African American
17569,unidentified,21,1,Mc elhattan,PA,17748,American Indian or Alaska Native
17570,unidentified,12,0,Ocala,FL,34480,white
17571,unidentified,11,1,Detroit,MI,48242,Black or African American
17572,unidentified,3,1,Manor,DE,19720,white
17573,unidentified,5,0,Ripley,WV,25271,Hispanic
17574,unidentified,27,1,Alexander,WV,26218,white
17575,unidentified,10,0,Granville,TN,38564,Black or African American
17576,unidentified,14,0,Carpenter,IA,50426,Hispanic
17577,unidentified,23,1,Eggleston,VA,24086,white
17578,unidentified,5,0,Buchtel,OH,45716,white
17579,unidentified,3,0,Bloomfield towns,MI,48301,Black or African American
17580,unidentified,22,0,Elk horn,KY,42733,white
17581,unidentified,12,1,Ironto,VA,24087,white
17582,unidentified,22,1,Mendota,VA,24270,white
17583,unidentified,18,1,Durham,NC,27707,white
17584,unidentified,6,1,Dublin,OH,43017,Black or African American
17585,unidentified,8,1,Durham,NC,27712,white
17586,male,14,1,Lone oak,TX,75453,Hispanic
17587,unidentified,27,0,Ashuelot,NH,3441,Black or African American
17588,unidentified,21,1,Herndon,WV,24726,Asian
17589,unidentified,28,0,Dresher,PA,19025,Black or African American
17590,female,9,1,Plainfield,MA,1070,Black or African American
17591,unidentified,20,0,Weogufka,AL,35183,Black or African American
17592,male,12,0,Arnold,MO,63010,Black or African American
17593,unidentified,2,1,Luana,IA,52156,Black or African American
17594,unidentified,25,0,Montville,OH,44064,white
17595,unidentified,30,1,Stroudsburg,PA,18360,Pacific Islander
17596,female,11,1,Jefferson,GA,30549,Hispanic
17597,male,5,0,Melissa,TX,75454,white
17598,female,7,1,Baconton,GA,31716,white
17599,unidentified,1,0,Eminence,KY,40019,unidentified
17600,unidentified,17,0,Lake alfred,FL,33850,white
17601,unidentified,26,1,Filion,MI,48432,white
17602,unidentified,5,0,Montgomery,AL,36109,Hispanic
17603,unidentified,23,0,Otwell,IN,47564,Asian
17604,male,26,0,Mount pleasant,TX,75455,white
17605,unidentified,11,1,Zcta 31315,GA,31315,white
17606,male,17,1,Mount vernon,TX,75457,white
17607,unidentified,26,1,Carleton,NE,68326,white
17608,male,16,1,Russell,MA,1071,Black or African American
17609,unidentified,16,1,Arlington,VA,22207,white
17610,male,26,1,Howe,TX,75459,white
17611,unidentified,15,0,Chester,NE,68327,Black or African American
17612,male,1,1,Unionville,CT,6085,white
17613,unidentified,5,0,Sardis,OH,43946,Black or African American
17614,unidentified,5,1,Clatonia,NE,68328,American Indian or Alaska Native
17615,male,1,0,Warwick,GA,31796,Black or African American
17616,male,25,0,Evergreen,NC,28438,white
17617,unidentified,17,1,Howard city,MI,49329,Black or African American
17618,unidentified,1,0,Raymond,ME,4071,white
17619,unidentified,11,1,Menominee,MI,49858,Hispanic
17620,unidentified,24,1,Chattanooga,TN,37408,white
17621,male,10,0,Paris,TX,75460,white
17622,unidentified,2,1,Cedar grove,TN,38321,Black or African American
17623,male,18,0,Danville,GA,31017,Black or African American
17624,female,14,0,Awendaw,SC,29429,Hispanic
17625,male,12,1,Astor,FL,32102,white
17626,female,15,0,Duncan,SC,29334,Asian
17627,unidentified,24,0,Glendale,KY,42740,white
17628,unidentified,27,0,North canton,OH,44720,Black or African American
17629,unidentified,3,1,Jasper,MI,49248,white
17630,unidentified,14,1,Pompano beach,FL,33073,white
17631,unidentified,26,1,Huntsburg,OH,44046,Black or African American
17632,unidentified,1,1,Picture rocks,PA,17762,white
17633,unidentified,28,1,Grand ledge,MI,48837,Black or African American
17634,unidentified,7,1,Osgood,OH,45351,white
17635,unidentified,29,0,Oakland park,FL,33304,Black or African American
17636,unidentified,30,1,Riga,MI,49276,American Indian or Alaska Native
17637,unidentified,27,0,Charlton heights,WV,25040,Black or African American
17638,unidentified,9,1,Kiron,IA,51448,Hispanic
17639,unidentified,8,0,Nickelsville,VA,24271,white
17640,unidentified,22,0,Sterling,CT,6377,Black or African American
17641,male,20,1,Reno,TX,75462,white
17642,unidentified,6,0,Sandyville,WV,25275,Black or African American
17643,unidentified,24,1,Bel alton,MD,20611,Hispanic
17644,unidentified,6,1,Honoraville,AL,36042,white
17645,unidentified,14,0,Zcta 57108,SD,57108,white
17646,unidentified,19,1,White plains,VA,23893,Black or African American
17647,unidentified,12,0,Mc connelsville,OH,43756,white
17648,unidentified,14,0,Counce,TN,38326,Black or African American
17649,unidentified,8,1,Wilkinson,WV,25653,white
17650,unidentified,16,0,Bloomfield towns,MI,48302,Black or African American
17651,unidentified,24,0,Markesan,WI,53946,white
17652,unidentified,15,0,Goldsmith,IN,46045,Black or African American
17653,unidentified,28,1,Lithopolis,OH,43136,Black or African American
17654,unidentified,27,1,Petersburg,IN,47567,Pacific Islander
17655,unidentified,23,1,Mappsville,VA,23407,white
17656,unidentified,7,1,Palestine,OH,45352,white
17657,unidentified,13,1,Reva,VA,22735,Black or African American
17658,male,7,1,Pattonville,TX,75468,white
17659,unidentified,4,0,Hatton,WA,99332,white
17660,unidentified,26,1,Blue grass,IA,52726,white
17661,unidentified,23,0,Plainville,IN,47568,Hispanic
17662,male,18,1,Seabrook,SC,29940,Hispanic
17663,unidentified,14,0,Briny breezes,FL,33435,white
17664,unidentified,24,0,Montfort,WI,53569,Black or African American
17665,male,8,1,Pecan gap,TX,75469,white
17666,male,20,0,Petty,TX,75470,white
17667,unidentified,23,1,Felton,PA,17322,Hispanic
17668,male,29,1,Londonderry,NH,3053,white
17669,unidentified,24,0,Emma,KY,41653,white
17670,male,4,1,Pickton,TX,75471,white
17671,male,9,0,Point,TX,75472,white
17672,unidentified,11,0,Laurel,MD,20724,American Indian or Alaska Native
17673,male,6,1,Powderly,TX,75473,white
17674,unidentified,9,0,Portland,OR,97202,Black or African American
17675,unidentified,10,0,Cook,NE,68329,Asian
17676,unidentified,1,0,Laurens,IA,50554,white
17677,unidentified,2,1,Cordova,NE,68330,Pacific Islander
17678,unidentified,17,1,Des moines,IA,50316,white
17679,male,15,1,Quinlan,TX,75474,white
17680,unidentified,21,1,Spencer,WV,25276,Black or African American
17681,unidentified,3,1,Page,NE,68766,white
17682,unidentified,5,1,Rockville,MD,20850,white
17683,unidentified,17,0,Burkville,AL,36752,Black or African American
17684,unidentified,14,1,Stockton,CA,95210,Hispanic
17685,unidentified,29,0,Conrad,IA,50621,white
17686,female,4,1,Enoree,SC,29335,Pacific Islander
17687,unidentified,1,0,Oldsmar,FL,34677,Black or African American
17688,unidentified,30,0,Philadelphia,PA,19102,Black or African American
17689,unidentified,27,1,Jeremiah,KY,41826,Asian
17690,unidentified,4,0,Stonington,CT,6378,Hispanic
17691,unidentified,7,1,Cortland,NE,68331,Hispanic
17692,unidentified,7,1,Glens fork,KY,42741,Black or African American
17693,unidentified,9,0,Scott,MS,38772,white
17694,unidentified,29,1,Kahlotus,WA,99335,white
17695,unidentified,13,0,Kennewick,WA,99336,white
17696,unidentified,8,0,Prairieburg,IA,52219,Black or African American
17697,male,16,1,Randolph,TX,75475,white
17698,unidentified,30,0,Pine ridge,KY,41360,white
17699,unidentified,28,0,Lake city,IA,51449,Hispanic
17700,unidentified,6,0,Crapo,MD,21626,unidentified
17701,unidentified,14,1,Angie,LA,70426,Black or African American
17702,unidentified,2,1,Alden,IA,50006,white
17703,unidentified,10,1,Ricetown,KY,41364,white
17704,unidentified,18,1,Crump,TN,38327,white
17705,male,24,1,Ravenna,TX,75476,white
17706,male,4,1,Barnardsville,NC,28709,Black or African American
17707,unidentified,23,0,Crab orchard,NE,68332,white
17708,unidentified,10,1,Albion,IN,46701,Black or African American
17709,unidentified,5,0,Sulligent,AL,35586,American Indian or Alaska Native
17710,unidentified,15,1,Warminster,PA,18974,white
17711,unidentified,3,0,Seldovia,AK,99663,white
17712,unidentified,5,0,Wapwallopen,PA,18660,white
17713,unidentified,7,1,Florida city,FL,33034,white
17714,unidentified,28,0,Oakland city,IN,47660,Black or African American
17715,unidentified,7,1,Vaiden,MS,39176,American Indian or Alaska Native
17716,unidentified,18,1,Vallonia,IN,47281,white
17717,unidentified,3,0,Cleveland,TN,37323,white
17718,unidentified,6,1,Lupton city,TN,37351,white
17719,unidentified,24,0,Haverford,PA,19041,white
17720,male,20,0,Shirley center,MA,1464,Black or African American
17721,male,13,1,Bat cave,NC,28710,Black or African American
17722,unidentified,3,0,Griffith,IN,46319,white
17723,male,15,0,Black mountain s,NC,28711,white
17724,unidentified,6,0,Raymond,OH,43067,white
17725,male,16,1,Roxton,TX,75477,white
17726,unidentified,24,1,Tallahassee,FL,32308,white
17727,unidentified,15,1,Valley park,MS,39177,Asian
17728,male,11,1,Saltillo,TX,75478,white
17729,unidentified,17,1,Kennewick,WA,99337,white
17730,male,30,1,Atlanta,GA,30311,white
17731,unidentified,24,0,Marlow,NH,3456,white
17732,male,2,1,Savoy,TX,75479,white
17733,unidentified,7,0,Fort gay,WV,25514,white
17734,unidentified,19,1,Zcta 99338,WA,99338,white
17735,male,2,0,Fort valley,GA,31030,Black or African American
17736,unidentified,14,0,Newport news,VA,23601,white
17737,male,12,1,Scroggins,TX,75480,white
17738,male,14,0,Sulphur bluff,TX,75481,white
17739,male,2,1,Brevard,NC,28712,white
17740,unidentified,21,1,Winter garden,FL,34787,white
17741,male,14,0,Sheldon,SC,29941,Black or African American
17742,unidentified,8,1,South gibson,PA,18842,Hispanic
17743,unidentified,23,0,Fremont,MI,49412,white
17744,unidentified,13,0,Sand lake,MI,49343,white
17745,unidentified,3,1,Wheeler,WI,54772,Black or African American
17746,unidentified,10,0,Pickens,MS,39179,Pacific Islander
17747,unidentified,24,0,Smithfield,WV,26437,white
17748,unidentified,27,0,Rome,IN,47574,white
17749,male,4,1,Sulphur springs,TX,75482,white
17750,unidentified,24,1,Harrisonville,PA,17228,white
17751,male,26,1,Westminster,TX,75485,white
17752,unidentified,3,1,Bloomington,WI,53804,white
17753,unidentified,11,1,Collins,GA,30421,white
17754,male,20,1,Hartford,CT,6114,white
17755,unidentified,26,0,Lindside,WV,24951,Hispanic
17756,unidentified,27,1,Le claire,IA,52753,Black or African American
17757,male,24,0,Sumner,TX,75486,white
17758,unidentified,2,1,Saint paul,MN,55102,white
17759,male,4,0,Talco,TX,75487,white
17760,unidentified,6,0,Salitpa,AL,36570,Black or African American
17761,unidentified,8,1,Waverly,FL,33877,white
17762,male,8,0,Telephone,TX,75488,white
17763,unidentified,29,1,New cambria,MO,63558,Hispanic
17764,unidentified,12,1,Kegley,WV,24731,Pacific Islander
17765,unidentified,7,0,Mc callsburg,IA,50154,Black or African American
17766,unidentified,13,1,Bloomfield towns,MI,48304,white
17767,male,4,0,Tom bean,TX,75489,white
17768,male,1,0,Trenton,TX,75490,Black or African American
17769,unidentified,4,1,Kyana,IN,47575,white
17770,unidentified,5,0,Rye,NH,3870,white
17771,male,20,0,Whitewright,TX,75491,Black or African American
17772,unidentified,14,0,Luke,MD,21540,unidentified
17773,unidentified,4,1,Bigler,PA,16825,white
17774,unidentified,19,1,Herbster,WI,54844,white
17775,unidentified,4,1,Crete,NE,68333,white
17776,unidentified,27,1,Millerville,AL,36267,white
17777,unidentified,26,1,Christiansburg,OH,45389,American Indian or Alaska Native
17778,unidentified,16,1,Washington,DC,20008,white
17779,unidentified,30,0,Banner,KY,41603,white
17780,male,2,1,Windom,TX,75492,Black or African American
17781,unidentified,3,0,East palestine,OH,44413,American Indian or Alaska Native
17782,unidentified,12,1,Newton,WI,53063,white
17783,unidentified,4,0,Rio grande,OH,45674,white
17784,unidentified,13,0,Monticello,IA,52310,white
17785,female,18,1,Tallapoosa,GA,30176,Asian
17786,unidentified,8,0,Ludlow falls,OH,45339,white
17787,unidentified,21,1,Kelly,KS,66538,white
17788,unidentified,22,1,Frederika,IA,50631,Hispanic
17789,unidentified,5,0,Rossville,OH,45013,white
17790,unidentified,12,1,Huntington,WV,25704,white
17791,unidentified,11,0,Primrose,NE,68655,white
17792,unidentified,2,0,Polk,OH,44866,Black or African American
17793,male,26,1,Bainbridge,GA,31717,Black or African American
17794,unidentified,30,0,Pennington,AL,36916,Black or African American
17795,unidentified,13,0,Onondaga,MI,49264,Hispanic
17796,male,15,0,Winfield,TX,75493,Black or African American
17797,unidentified,2,1,Maylene,AL,35114,white
17798,male,4,1,Winnsboro,TX,75494,Black or African American
17799,unidentified,25,1,Schererville,IN,46375,American Indian or Alaska Native
17800,unidentified,3,1,Quail heights,FL,33170,white
17801,unidentified,15,1,Rogers,KY,41365,white
17802,unidentified,25,1,Shelby,AL,35143,white
17803,male,6,0,Van alstyne,TX,75495,Black or African American
17804,unidentified,9,1,New columbia,PA,17856,white
17805,unidentified,12,0,West lafayette,OH,43845,white
17806,unidentified,18,1,Exeter,ME,4435,white
17807,unidentified,30,0,Portland,OR,97203,Black or African American
17808,unidentified,9,0,Hammond,IN,46320,white
17809,male,6,1,Dorchester,MA,2124,Black or African American
17810,unidentified,8,0,Cresco,PA,18326,white
17811,unidentified,4,1,Dubuque,IA,52001,Black or African American
17812,unidentified,23,1,Lind,WA,99341,white
17813,male,11,0,Wolfe city,TX,75496,Hispanic
17814,unidentified,3,1,Germantown,WI,53022,white
17815,unidentified,6,0,Delphia,KY,41735,white
17816,unidentified,11,0,Tucson,AZ,85730,Black or African American
17817,unidentified,19,1,Patrick a f b,FL,32925,white
17818,male,4,0,Yantis,TX,75497,Hispanic
17819,male,30,0,Fair bluff,NC,28439,white
17820,unidentified,29,0,Southside,FL,33811,Black or African American
17821,unidentified,6,1,Fruitland,NM,87416,Black or African American
17822,unidentified,27,1,South bloomingvi,OH,43152,white
17823,unidentified,3,1,Krakow,WI,54137,Hispanic
17824,male,29,1,Wake village,TX,75501,Hispanic
17825,unidentified,20,1,Montevallo,AL,35115,white
17826,unidentified,18,1,Upper fairmount,MD,21867,Asian
17827,male,14,0,Manchester,MO,63011,American Indian or Alaska Native
17828,unidentified,4,1,Mesa,WA,99343,white
17829,unidentified,9,0,Uniontown,MD,21158,Black or African American
17830,unidentified,23,1,Darden,TN,38328,Black or African American
17831,unidentified,8,0,Vicksburg,MS,39180,Hispanic
17832,unidentified,24,0,Sanbornville,NH,3872,white
17833,male,28,1,Texarkana,TX,75503,Hispanic
17834,male,14,0,South egremont,MA,1258,Hispanic
17835,unidentified,13,1,Mattawa,WA,99344,white
17836,unidentified,29,1,Clare,IA,50524,Pacific Islander
17837,unidentified,5,0,Bryant,IA,52727,white
17838,unidentified,29,1,Rowdy,KY,41367,white
17839,male,1,0,Annona,TX,75550,Hispanic
17840,unidentified,13,0,Summit,MS,39666,unidentified
17841,unidentified,3,1,Portland,OR,97204,Black or African American
17842,unidentified,21,0,Columbus,OH,43207,white
17843,male,10,0,Atlanta,TX,75551,Hispanic
17844,unidentified,11,0,Kyrock,KY,42285,white
17845,male,12,1,Avery,TX,75554,Black or African American
17846,male,27,1,Bivins,TX,75555,Black or African American
17847,unidentified,25,1,Rising city,NE,68658,white
17848,unidentified,30,1,Lashmeet,WV,24733,Hispanic
17849,unidentified,10,1,Lake view,IA,51450,Hispanic
17850,unidentified,15,1,Hayward,CA,94544,white
17851,unidentified,20,0,Lynn haven,FL,32444,white
17852,unidentified,12,1,Saint francis,WI,53235,white
17853,unidentified,19,0,Paterson,WA,99345,white
17854,unidentified,8,1,Alpha,OH,45301,white
17855,unidentified,11,0,Dundas,VA,23938,white
17856,unidentified,4,0,Dubuque,IA,52002,Black or African American
17857,female,16,1,Uvalda,GA,30473,white
17858,unidentified,19,0,Farmdale,OH,44417,Asian
17859,unidentified,30,1,West paducah,KY,42086,white
17860,male,30,1,Bloomburg,TX,75556,Black or African American
17861,unidentified,9,0,Downing,MO,63536,white
17862,unidentified,4,1,Taylor,PA,18517,white
17863,male,24,0,Cookville,TX,75558,white
17864,unidentified,10,0,Plymouth,WA,99346,white
17865,unidentified,17,1,Dott,WV,24736,white
17866,unidentified,5,0,Bivalve,MD,21814,white
17867,male,12,0,De kalb,TX,75559,white
17868,unidentified,23,0,Woodbury,MN,55125,Black or African American
17869,unidentified,14,1,Benedict,MD,20612,Hispanic
17870,male,6,1,Douglassville,TX,75560,Black or African American
17871,unidentified,28,1,Rochester hills,MI,48306,white
17872,unidentified,30,1,Montrose,PA,18801,white
17873,unidentified,4,1,Reinholds,PA,17569,white
17874,unidentified,4,1,Chassell,MI,49916,Black or African American
17875,unidentified,23,0,Henagar,AL,35978,white
17876,unidentified,2,1,Buffalo,IA,52728,white
17877,unidentified,29,0,Earling,IA,51527,white
17878,unidentified,23,1,Greenville,MI,48838,white
17879,male,18,0,Leary,TX,75561,American Indian or Alaska Native
17880,male,16,0,Kildare,TX,75562,Asian
17881,unidentified,13,1,Liberty center,IA,50145,white
17882,female,24,0,Boston,MA,2199,white
17883,unidentified,18,1,Gradyville,KY,42742,American Indian or Alaska Native
17884,unidentified,23,1,Swartz creek,MI,48473,white
17885,unidentified,19,0,Pomeroy,WA,99347,white
17886,unidentified,20,1,Springboro,PA,16435,white
17887,male,29,0,Linden,TX,75563,Pacific Islander
17888,unidentified,3,0,Wilsons,VA,23894,American Indian or Alaska Native
17889,male,11,1,Lodi,TX,75564,Hispanic
17890,male,26,0,Mc leod,TX,75565,white
17891,unidentified,13,0,White post,VA,22663,white
17892,unidentified,24,0,Roxbury,ME,4275,Hispanic
17893,unidentified,19,1,Fort wayne,IN,46818,white
17894,unidentified,12,1,Bohannon,VA,23021,white
17895,unidentified,7,1,Berwick,ME,3901,white
17896,unidentified,1,1,Ellsworth,WI,54011,white
17897,unidentified,27,1,Fort atkinson,WI,53538,white
17898,male,17,1,Marietta,TX,75566,white
17899,unidentified,30,0,Clear lake,IA,50428,Hispanic
17900,unidentified,13,1,Midway,FL,32343,Black or African American
17901,unidentified,4,0,Munster,IN,46321,white
17902,female,22,1,Boomer,NC,28606,white
17903,unidentified,11,0,Baxter,IA,50028,Hispanic
17904,male,18,0,Maud,TX,75567,white
17905,unidentified,19,1,Morris,AL,35116,white
17906,unidentified,5,0,Prescott,WA,99348,white
17907,unidentified,2,1,Minford,OH,45653,white
17908,unidentified,22,1,Racine,WI,53402,white
17909,unidentified,10,0,Reform,AL,35481,white
17910,unidentified,26,1,Greenfield,IN,46140,Black or African American
17911,unidentified,22,0,Rochester hills,MI,48307,Black or African American
17912,unidentified,28,0,Crouse,NC,28033,white
17913,unidentified,19,1,Research triangl,NC,27713,white
17914,unidentified,25,0,Andrews,IN,46702,Black or African American
17915,unidentified,8,0,Anderson,IN,46013,white
17916,male,17,0,Deerfield,MA,1342,Pacific Islander
17917,unidentified,11,1,Sunbury,PA,17801,white
17918,male,19,1,Barnhart,MO,63012,Asian
17919,unidentified,11,1,Riverton,WV,26814,Hispanic
17920,unidentified,14,1,Zcta 39183,MS,39183,white
17921,male,19,1,Naples,TX,75568,white
17922,unidentified,26,1,Hiram,OH,44234,Hispanic
17923,unidentified,3,0,Davenport,NE,68335,white
17924,unidentified,18,1,Milford center,OH,43045,American Indian or Alaska Native
17925,male,5,0,Nash,TX,75569,white
17926,male,20,1,Boston,TX,75570,white
17927,male,8,0,Omaha,TX,75571,white
17928,unidentified,19,0,Portland,OR,97205,white
17929,unidentified,24,1,Edina,MO,63537,white
17930,unidentified,3,0,Columbus,OH,43214,Black or African American
17931,unidentified,4,1,Emelle,AL,35459,Black or African American
17932,male,29,1,Queen city,TX,75572,white
17933,unidentified,18,0,Greensburg,KY,42743,Asian
17934,unidentified,11,1,Rising sun,MD,21911,white
17935,unidentified,10,0,Zcta 99349,WA,99349,Black or African American
17936,unidentified,4,0,Brandywine,MD,20613,Hispanic
17937,unidentified,13,1,Richmond,VA,23219,white
17938,unidentified,9,0,Wilburton,PA,17888,white
17939,unidentified,21,0,Davey,NE,68336,white
17940,unidentified,18,0,Jamaica,IA,50128,white
17941,male,4,1,Redwater,TX,75573,white
17942,male,3,1,Simms,TX,75574,white
17943,unidentified,9,1,Dallas,NC,28034,white
17944,unidentified,23,1,Haslett,MI,48840,white
17945,male,15,1,Kingsland,GA,31548,white
17946,female,15,1,Fingerville,SC,29338,Hispanic
17947,unidentified,22,0,White lake,MI,48386,Black or African American
17948,unidentified,19,1,Madison,IN,47250,white
17949,unidentified,2,0,Prosser,WA,99350,Black or African American
17950,male,29,1,Longview,TX,75601,white
17951,male,19,0,Lenox,MA,1240,white
17952,unidentified,18,0,Coolidge,GA,31738,white
17953,unidentified,29,1,Brooker,FL,32622,Hispanic
17954,male,3,0,Longview,TX,75602,white
17955,unidentified,10,1,Fork,SC,29543,Pacific Islander
17956,female,20,1,Tate,GA,30177,Pacific Islander
17957,unidentified,7,0,Tallahassee,FL,32310,white
17958,unidentified,15,1,Casnovia,MI,49318,white
17959,male,20,0,Longview,TX,75603,white
17960,unidentified,9,0,Tallahassee,FL,32311,white
17961,unidentified,25,1,Rocky mount,NC,27801,white
17962,unidentified,8,0,Poplar,WI,54864,Black or African American
17963,unidentified,30,0,Tennant,IA,51574,white
17964,unidentified,20,0,Newton falls,OH,44444,white
17965,male,29,1,Longview,TX,75604,white
17966,male,30,1,Longview,TX,75605,white
17967,unidentified,14,1,Warthen,GA,31094,white
17968,unidentified,5,1,Emerald,PA,18080,white
17969,unidentified,4,1,Cleveland,OH,44114,Hispanic
17970,male,16,1,Avinger,TX,75630,white
17971,male,30,0,Beaufort,MO,63013,Pacific Islander
17972,unidentified,16,1,Saint paul,MN,55103,white
17973,unidentified,3,0,Oakland,CA,94605,white
17974,unidentified,15,1,West bend,IA,50597,white
17975,unidentified,29,0,Rochester hills,MI,48309,American Indian or Alaska Native
17976,male,6,0,Beckville,TX,75631,white
17977,male,10,1,Erving,MA,1344,Hispanic
17978,unidentified,17,0,New haven,IN,46774,white
17979,male,30,1,Carthage,TX,75633,white
17980,male,3,1,Cason,TX,75636,white
17981,unidentified,14,0,Cambra,PA,18611,white
17982,female,3,1,Gaffney,SC,29340,white
17983,unidentified,13,0,Saint croix,IN,47576,white
17984,unidentified,6,0,Henderson,MI,48841,Black or African American
17985,unidentified,15,1,Portland,OR,97206,white
17986,unidentified,12,0,Pierce,NE,68767,white
17987,unidentified,4,0,Richland,WA,99352,Black or African American
17988,male,28,0,Welaka,FL,32193,white
17989,unidentified,27,1,Catasauqua,PA,18032,Black or African American
17990,unidentified,30,1,Bowling green,VA,22427,Hispanic
17991,unidentified,19,1,Portland,OR,97209,Black or African American
17992,unidentified,8,1,Walnut grove,MS,39189,white
17993,male,10,1,Lumber city,GA,31549,white
17994,unidentified,4,1,Sandown,NH,3873,white
17995,unidentified,24,0,Bavon,VA,23138,Hispanic
17996,male,29,1,Daingerfield,TX,75638,white
17997,unidentified,3,0,Dawson,NE,68337,white
17998,female,5,1,Irwinton,GA,31042,white
17999,unidentified,2,0,Zcta 99353,WA,99353,Black or African American
18000,unidentified,5,0,Sterling heights,MI,48310,Asian
18001,unidentified,19,1,Brookfield,WI,53045,white
18002,unidentified,25,0,Chesapeake beach,MD,20732,Asian
18003,unidentified,10,1,Chevy chase,MD,20815,Hispanic
18004,unidentified,15,1,Yorklyn,DE,19736,white
18005,male,24,0,De berry,TX,75639,white
18006,unidentified,13,1,Zcta 26508,WV,26508,Hispanic
18007,unidentified,5,0,Saint ignace,MI,49781,Hispanic
18008,unidentified,19,0,Gay,MI,49945,Black or African American
18009,unidentified,9,1,Coleman,WI,54112,white
