UNITID,CIPCODE,CREDLEV
457402,3906,6
457402,3907,5
457402,5202,2
457402,5202,3
457402,5202,4
457402,5202,5
457411,4702,1
457411,4706,1
457420,1204,1
457439,1204,1
457448,1204,1
457466,1204,1
457475,1204,1
457484,3802,2
457484,3802,3
457484,3802,5
457484,3902,2
457484,3906,3
457484,3906,5
457484,3907,3
457484,3999,2
457484,3999,3
457484,5099,2
457484,5099,3
457493,1204,1
457493,1204,2
457527,5138,1
457527,5138,2
457527,5138,3
457527,5139,1
457527,5139,2
457536,5108,1
457536,5109,1
457536,5109,2
457536,5110,1
457536,5202,2
457536,5203,2
457536,5214,2
457545,1204,1
457554,1204,1
457563,1204,1
457572,1204,1
457581,1204,1
457606,1204,1
457615,5139,1
457624,1204,1
457624,5139,1
457633,1204,1
457642,104,1
457642,1204,1
457651,5133,1
457651,5135,1
457651,5135,2
457679,1204,1
457688,1101,1
457688,1102,1
457688,1102,2
457688,1102,3
457688,1109,3
457688,1110,1
457688,1110,2
457688,1110,3
457688,4301,1
457688,4301,2
457688,4301,3
457688,5107,1
457688,5107,2
457688,5202,1
457688,5202,2
457688,5202,3
457688,5202,5
457688,5214,3
457697,3015,5
457697,3015,8
457697,3903,1
457697,3903,3
457697,3906,2
457697,3906,3
457697,5115,1
457697,5115,3
457697,5202,1
457697,5202,2
457697,5202,3
457697,5202,5
457721,1204,1
457749,1204,1
457749,5135,1
457767,4603,1
457767,4702,1
457767,5106,1
457767,5107,1
457767,5108,1
457767,5139,1
457776,1204,1
457785,1204,1
457794,1302,1
457794,5107,1
457794,5107,2
457794,5203,1
457800,5108,1
457800,5109,1
457819,1205,1
457819,5209,1
457837,1204,1
457846,5135,1
457855,1204,1
457873,4302,1
457873,5108,1
457873,5109,1
457873,5139,1
457916,1204,1
457925,5005,1
457943,305,1
457943,1109,1
457943,1204,1
457943,1205,1
457943,1513,1
457943,1907,1
457943,4601,1
457943,4602,1
457943,4603,1
457943,4706,1
457943,4805,1
457943,4902,1
457943,5106,1
457943,5108,1
457943,5110,1
457943,5139,1
457952,1204,1
457952,5135,1
457989,5139,1
457998,1204,1
458007,1204,1
458034,5109,1
458034,5109,2
458043,1204,1
458052,1204,1
458061,1204,1
458061,1312,1
458070,1204,1
458070,5135,1
458098,1204,1
458104,1204,1
458113,3902,3
458113,3903,3
458113,3905,3
458113,3906,1
458113,3906,2
458113,3906,3
458113,3907,3
458122,1204,1
458131,1204,1
458140,4699,1
458140,4699,2
458140,4706,1
458140,4807,1
458140,4807,2
458168,1204,1
458168,5135,1
458210,5106,3
458210,5107,3
458210,5107,5
458210,5122,5
458210,5127,8
458210,5138,3
458210,5138,5
458210,5138,8
458229,5138,3
458265,4702,1
458265,4805,1
458265,5106,1
458265,5107,1
458265,5108,1
458265,5135,1
458265,5139,1
458274,1204,1
458405,1204,1
458405,2203,2
458405,4301,2
458405,4902,1
458405,5107,1
458405,5108,1
458405,5108,2
458405,5135,1
458405,5139,1
458441,1110,2
458441,2203,2
458441,4301,2
458441,4902,1
458441,5106,2
458441,5107,1
458441,5107,2
458441,5108,1
458441,5108,2
458441,5202,2
458496,1108,2
458496,1108,3
458496,1205,1
458496,1205,2
458496,1205,3
458496,5004,1
458496,5004,2
458496,5004,3
458496,5007,3
458496,5219,1
458496,5219,3
458681,4702,1
458681,5106,1
458681,5108,1
458681,5138,2
458803,1204,1
458812,1204,1
458821,1204,1
458830,1204,1
458858,1204,1
458867,1204,1
458885,1101,3
458885,1104,1
458885,1104,3
458885,1104,5
458885,1104,8
458885,1110,2
458885,1110,5
458885,1304,5
458885,4301,2
458885,4301,3
458885,4404,5
458885,4506,2
458885,4506,3
458885,5107,5
458885,5201,1
458885,5201,2
458885,5201,3
458885,5202,1
458885,5202,2
458885,5202,5
458885,5202,8
458885,5203,1
458885,5203,2
458885,5203,3
458885,5203,5
458885,5203,8
458885,5210,5
458885,5211,3
458885,5214,2
458919,1101,3
458919,1104,1
458919,1104,3
458919,1104,5
458919,1104,8
458919,1110,2
458919,1110,5
458919,1304,5
458919,4301,2
458919,4301,3
458919,4404,5
458919,4506,2
458919,4506,3
458919,5107,5
458919,5201,1
458919,5201,2
458919,5201,3
458919,5202,1
458919,5202,2
458919,5202,5
458919,5202,8
458919,5203,1
458919,5203,2
458919,5203,3
458919,5203,5
458919,5203,8
458919,5207,8
458919,5210,5
458919,5211,3
458919,5214,2
458955,1101,3
458955,1104,1
458955,1104,3
458955,1104,5
458955,1104,8
458955,1110,2
458955,1110,5
458955,1304,5
458955,4301,2
458955,4301,3
458955,4404,5
458955,4506,2
458955,4506,3
458955,5107,5
458955,5201,1
458955,5201,2
458955,5201,3
458955,5202,1
458955,5202,2
458955,5202,5
458955,5202,8
458955,5203,1
458955,5203,2
458955,5203,3
458955,5203,5
458955,5203,8
458955,5210,5
458955,5211,3
458955,5214,2
458964,1101,3
458964,1104,1
458964,1104,3
458964,1104,5
458964,1104,8
458964,1110,2
458964,1110,5
458964,1304,5
458964,4301,2
458964,4301,3
458964,4404,5
458964,4506,2
458964,4506,3
458964,5107,5
458964,5201,1
458964,5201,2
458964,5201,3
458964,5202,1
458964,5202,2
458964,5202,5
458964,5202,8
458964,5203,1
458964,5203,2
458964,5203,3
458964,5203,5
458964,5203,8
458964,5207,8
458964,5210,5
458964,5211,3
458964,5214,2
458973,1101,3
458973,1104,1
458973,1104,3
458973,1104,5
458973,1104,8
458973,1110,2
458973,1110,5
458973,1304,5
458973,4301,2
458973,4301,3
458973,4404,5
458973,4506,2
458973,4506,3
458973,5107,5
458973,5201,1
458973,5201,2
458973,5201,3
458973,5202,1
458973,5202,2
458973,5202,5
458973,5202,8
458973,5203,1
458973,5203,2
458973,5203,3
458973,5203,5
458973,5203,8
458973,5207,8
458973,5210,5
458973,5211,3
458973,5214,2
458982,1003,3
458982,1108,2
458982,1108,3
458982,1205,1
458982,1205,2
458982,1205,3
458982,1513,3
458982,5004,1
458982,5004,2
458982,5004,3
458982,5006,3
458982,5007,3
458982,5219,1
458982,5219,3
459000,1204,1
459019,1204,1
459046,1204,1
459055,1204,1
459064,1204,1
459116,1204,1
459125,1204,1
459170,1204,1
459189,1204,1
459198,1204,1
459204,1110,1
459204,5106,1
459204,5107,1
459204,5108,1
459204,5138,1
459204,5138,2
459204,5138,3
459204,5139,1
459204,5139,2
459204,5139,3
459213,5106,1
459213,5108,1
459213,5108,2
459213,5109,1
459213,5109,2
459213,5109,3
459213,5110,1
459213,5115,1
459213,5138,1
459213,5138,2
459213,5138,3
459213,5139,1
459213,5139,2
459231,1204,1
459259,1104,3
459259,1104,5
459259,2203,2
459259,2203,3
459259,3906,7
459259,4201,3
459259,4301,2
459259,4301,3
459259,4301,5
459259,5100,3
459259,5107,3
459259,5108,2
459259,5109,5
459259,5115,5
459259,5122,3
459259,5138,3
459259,5138,5
459259,5138,8
459259,5202,3
459259,5202,5
459268,1104,3
459268,1104,5
459268,2203,2
459268,2203,3
459268,3906,7
459268,4201,3
459268,4301,2
459268,4301,3
459268,4301,5
459268,4404,5
459268,5100,3
459268,5107,3
459268,5107,5
459268,5108,2
459268,5115,5
459268,5122,3
459268,5138,3
459268,5138,5
459268,5138,8
459268,5202,3
459268,5202,5
459277,1204,1
459277,5135,1
459286,1204,1
459295,1204,1
459301,1204,1
459310,1102,1
459310,5107,1
459310,5138,2
459310,5139,1
459310,5204,1
459329,1109,1
459329,1204,1
459329,1205,1
459329,1907,1
459329,4603,1
459329,4702,1
459329,4706,1
459329,5004,1
459329,5006,1
459329,5139,1
459347,1204,1
459374,1204,1
459374,5135,1
459392,1204,1
459408,1204,1
459408,5139,1
459417,5006,2
459417,5006,3
459426,1204,1
459462,1002,1
459499,1204,1
459499,5135,1
459514,1101,1
459514,1110,1
459514,1110,2
459514,2203,1
459514,2203,2
459514,5107,1
459514,5107,2
459514,5204,2
459523,1204,1
459532,1204,1
459541,1204,1
459550,1204,1
459550,1204,2
459578,1204,1
459727,1301,2
459727,3028,5
459727,3802,3
459727,4201,3
459727,4201,5
459727,4228,5
459727,4228,6
459727,4299,5
459727,4404,5
459727,4407,3
459727,5100,3
459727,5100,5
459727,5109,3
459727,5115,5
459727,5202,3
459727,5202,5
459727,5203,3
459727,5203,5
459727,5210,5
459736,1301,5
459736,1303,5
459736,1304,5
459736,1305,5
459736,1310,5
459736,1312,5
459736,1313,5
459736,3106,5
459736,5100,5
459736,5109,5
459736,5112,7
459736,5119,5
459736,5119,7
459736,5120,5
459736,5120,6
459736,5120,7
459736,5122,5
459736,5122,6
459736,5122,7
459736,5123,5
459736,5123,7
459736,5138,3
459736,5138,5
459736,5138,7
459824,1301,5
459824,1301,6
459824,1301,8
459824,3106,5
459824,5100,5
459824,5109,5
459824,5119,7
459824,5123,5
459824,5123,7
459824,5138,3
459824,5138,5
459824,5138,7
459824,5138,8
459842,1102,2
459842,1102,3
459842,1109,1
459842,1109,2
459842,1110,3
459842,2203,2
459842,2203,3
459842,4301,2
459842,4301,3
459842,5004,2
459842,5004,3
459842,5107,1
459842,5107,2
459842,5107,3
459842,5108,2
459842,5138,3
459842,5138,5
459842,5138,8
459842,5139,1
459842,5202,2
459842,5202,3
459842,5202,5
459842,5202,8
459842,5203,1
459842,5203,2
459842,5203,3
459851,1102,2
459851,1102,3
459851,1109,1
459851,1109,2
459851,1110,3
459851,2203,2
459851,2203,3
459851,4301,2
459851,4301,3
459851,4303,3
459851,5004,2
459851,5004,3
459851,5107,1
459851,5107,2
459851,5107,3
459851,5108,1
459851,5108,2
459851,5135,1
459851,5135,2
459851,5138,3
459851,5138,5
459851,5138,8
459851,5139,1
459851,5202,2
459851,5202,3
459851,5202,5
459851,5202,8
459851,5203,1
459851,5203,2
459851,5203,3
459949,901,3
459949,1107,3
459949,1302,5
459949,1304,5
459949,1310,5
459949,1311,5
459949,1312,5
459949,1313,5
459949,1609,3
459949,1907,3
459949,2301,3
459949,2301,5
459949,2601,3
459949,2701,3
459949,3099,3
459949,3105,3
459949,3105,5
459949,4201,3
459949,4228,5
459949,4501,3
459949,4504,3
459949,4510,3
459949,4511,3
459949,5115,5
459949,5122,3
459949,5201,3
459949,5202,3
459949,5202,5
459949,5203,3
459949,5203,5
459949,5208,3
459949,5211,3
459949,5212,3
459949,5214,3
459949,5401,3
459958,4702,1
459958,5106,1
459958,5107,1
459958,5107,2
459958,5108,1
459958,5109,1
459958,5110,1
459967,1110,1
459967,1204,1
459967,4604,1
459967,5107,1
459967,5108,1
459967,5203,1
459967,5204,1
459985,1505,1
459985,4805,1
459985,5107,1
459985,5108,1
459985,5203,1
459985,5204,1
460011,1204,1
460020,4702,1
460020,5106,1
460020,5106,2
460020,5107,1
460020,5108,1
460020,5138,2
460093,5106,1
460093,5107,1
460093,5108,1
460109,5106,1
460109,5107,1
460109,5108,1
460109,5108,2
460118,5106,1
460118,5107,1
460118,5108,1
460127,5106,1
460127,5107,1
460127,5108,1
460136,5106,1
460136,5106,2
460136,5107,1
460136,5108,1
460136,5108,2
460136,5109,2
460136,5110,1
460136,5139,1
460145,907,1
460145,909,1
460172,1505,1
460172,4706,1
460172,4805,1
460181,5106,1
460181,5106,2
460181,5107,1
460181,5108,1
460181,5108,2
460181,5109,1
460181,5109,2
460181,5138,2
460181,5139,1
460190,5106,1
460190,5107,1
460190,5108,1
460190,5109,1
460190,5109,2
460190,5138,2
460206,5106,1
460206,5106,2
460206,5107,1
460206,5108,1
460206,5108,2
460206,5109,1
460206,5109,2
460349,909,3
460349,1110,5
460349,1905,3
460349,2401,3
460349,3103,3
460349,3105,5
460349,4301,3
460349,4301,5
460349,5202,3
460349,5202,5
460349,5202,6
460349,5207,3
460349,5208,5
460349,5209,3
460349,5209,5
460349,5210,3
460349,5210,5
460349,5211,3
460349,5214,3
460349,5219,3
460376,1101,5
460376,1101,8
460376,1107,3
460376,1107,5
460376,1110,8
460376,1301,5
460376,1314,5
460376,1314,8
460376,1409,5
460376,1601,5
460376,4404,5
460376,4509,5
460376,5202,3
460376,5202,5
460376,5202,8
460376,5203,5
460376,5207,1
460376,5211,1
460376,5213,8
460385,5138,1
460394,501,2
460394,901,2
460394,1002,1
460394,1003,1
460394,1003,2
460394,1102,1
460394,1102,2
460394,1106,1
460394,1106,2
460394,1107,2
460394,1109,1
460394,1110,1
460394,1199,1
460394,1204,2
460394,1310,1
460394,1310,2
460394,1315,1
460394,1315,2
460394,1601,1
460394,1601,2
460394,1609,2
460394,1907,1
460394,1907,2
460394,2301,2
460394,2401,1
460394,2401,2
460394,2601,2
460394,2701,2
460394,3001,2
460394,3105,2
460394,3801,2
460394,4201,2
460394,4301,1
460394,4301,2
460394,4302,1
460394,4302,2
460394,4400,1
460394,4400,2
460394,4499,1
460394,4502,2
460394,4510,2
460394,4511,2
460394,4706,2
460394,5007,2
460394,5009,1
460394,5009,2
460394,5106,1
460394,5106,2
460394,5108,1
460394,5108,2
460394,5109,1
460394,5109,2
460394,5138,2
460394,5139,1
460394,5201,1
460394,5201,2
460394,5202,1
460394,5202,2
460394,5203,1
460394,5203,2
460394,5215,1
460394,5215,2
460394,5218,1
460394,5218,2
460394,5401,2
460455,5135,1
460464,409,1
460464,409,2
460464,901,2
460464,907,1
460464,1002,1
460464,1002,2
460464,1003,1
460464,1003,2
460464,1101,1
460464,1102,1
460464,1102,2
460464,1105,1
460464,1106,1
460464,1106,2
460464,1107,2
460464,1108,1
460464,1109,1
460464,1110,1
460464,1199,1
460464,1199,2
460464,1310,1
460464,1310,2
460464,1401,1
460464,1401,2
460464,1500,1
460464,1500,2
460464,1504,2
460464,1505,1
460464,1506,1
460464,1506,2
460464,1513,1
460464,1513,2
460464,1599,1
460464,1609,2
460464,1907,1
460464,1907,2
460464,2203,1
460464,2301,2
460464,2401,1
460464,2401,2
460464,2601,2
460464,2701,2
460464,3001,2
460464,3105,2
460464,3801,2
460464,4005,2
460464,4008,2
460464,4201,2
460464,4301,1
460464,4301,2
460464,4302,1
460464,4304,1
460464,4499,1
460464,4502,2
460464,4510,2
460464,4511,2
460464,4603,1
460464,4603,2
460464,4604,1
460464,4604,2
460464,4701,1
460464,4701,2
460464,4805,1
460464,4805,2
460464,5007,2
460464,5009,1
460464,5109,1
460464,5138,2
460464,5139,1
460464,5201,1
460464,5201,2
460464,5202,1
460464,5202,2
460464,5203,1
460464,5203,2
460464,5208,2
460464,5215,1
460464,5215,2
460464,5216,1
460464,5218,1
460464,5218,2
460464,5401,2
460482,5107,1
460482,5108,1
460482,5135,1
460482,5139,1
460516,1204,1
460525,1204,1
460525,5106,1
460525,5107,1
460525,5108,1
460525,5135,1
460534,1204,1
460543,4706,1
460543,4706,2
460701,1204,1
460701,5135,1
460738,1101,3
460738,1101,5
460738,1107,3
460738,1107,5
460738,1109,3
460738,1110,3
460738,4507,2
460738,4507,3
460738,4507,5
460738,5107,5
460738,5132,5
460738,5132,6
460738,5138,1
460738,5138,3
460738,5138,4
460738,5138,5
460738,5138,6
460738,5138,8
460738,5202,3
460738,5202,5
460738,5210,3
460738,5212,3
460738,5213,5
460756,4400,2
460756,5107,1
460756,5107,2
460756,5108,1
460756,5108,2
460765,1204,1
460808,5135,1
460808,5135,8
460817,1204,1
460817,4902,1
460817,5107,1
460817,5107,2
460817,5108,1
460817,5108,2
460817,5202,2
460826,1110,1
460826,1110,2
460826,1204,1
460826,2203,2
460826,4301,2
460826,4902,1
460826,5107,1
460826,5107,2
460826,5108,1
460826,5108,2
460826,5135,1
460826,5202,2
460835,1204,1
460835,2203,2
460835,4301,2
460835,4902,1
460835,5107,1
460835,5108,1
460835,5108,2
460835,5135,1
460835,5202,2
460862,1204,1
460871,5138,3
460899,1102,3
460899,1107,2
460899,1109,3
460899,5107,3
460899,5108,2
460899,5109,2
460899,5202,2
460899,5202,3
460899,5203,3
460914,1204,1
460932,1204,1
460969,1204,1
460978,1204,1
460987,1204,1
460996,1204,1
461014,2202,2
461014,5107,1
461014,5108,1
461014,5108,2
461014,5135,2
461014,5139,1
461014,5202,2
461023,2200,1
461023,2200,2
461023,2200,3
461023,2202,2
461023,2202,3
461023,2202,5
461023,2203,1
461023,2203,2
461023,2203,3
461023,2299,5
461023,5202,2
461023,5202,3
461032,3902,2
461032,3902,3
461032,3904,2
461032,3904,3
461032,3906,5
461111,1204,1
461111,1204,2
461111,1204,7
461120,1907,5
461120,3800,6
461120,5202,5
461139,5133,5
461148,904,1
461148,1003,1
461148,1003,3
461148,5004,1
461148,5004,2
461148,5004,3
461148,5004,5
461148,5005,1
461148,5005,2
461148,5005,3
461148,5005,5
461148,5006,1
461148,5006,2
461148,5006,3
461148,5006,5
461148,5007,5
461175,1204,1
461193,1204,1
461218,1199,1
461218,4702,1
461218,4805,1
461218,5106,1
461218,5107,1
461218,5107,2
461218,5108,1
461218,5108,2
461218,5110,1
461218,5135,1
461218,5135,2
461218,5202,1
461218,5202,2
461218,5203,2
461245,1204,1
461245,1505,1
461245,1907,1
461245,4600,1
461245,4603,1
461245,4702,1
461245,4902,1
461245,5107,1
461245,5108,1
461245,5109,1
461245,5139,1
461254,5106,1
461254,5107,1
461254,5108,1
461263,5109,1
461263,5109,2
461263,5139,1
461272,1204,1
461281,1312,2
461281,1312,3
461281,1312,5
461281,1907,1
461281,5004,3
461281,5108,1
461281,5115,2
461281,5115,3
461281,5126,1
461281,5202,3
461281,5203,2
461281,5208,5
461281,5219,5
461290,1204,1
461290,5135,1
461306,1109,1
461306,4301,1
461306,4601,1
461306,4706,1
461306,5107,1
461306,5108,1
461306,5110,1
461306,5139,1
461315,301,1
461315,301,2
461315,502,2
461315,1312,2
461315,2401,2
461315,4301,1
461315,5202,1
461315,5202,2
461324,5109,1
461324,5109,2
461333,4901,1
461342,1204,1
461379,5135,1
461388,1204,1
461412,1204,1
461412,5135,1
461421,1204,1
461430,1508,1
461430,3105,1
461430,4603,1
461430,4702,1
461430,4706,1
461430,5109,1
461485,3902,5
461485,3906,5
461494,1204,1
461500,1204,1
461528,2301,1
461528,3802,1
461528,3802,2
461528,3802,3
461528,3802,5
461528,3802,8
461528,3902,1
461528,3902,2
461528,3902,3
461528,3902,8
461528,3903,1
461528,3903,2
461528,3903,3
461528,3905,1
461528,3905,2
461528,3905,3
461528,3906,1
461528,3906,2
461528,3906,3
461528,3906,5
461528,3906,8
461528,3907,1
461528,3907,8
461537,1204,1
461555,1204,1
461555,1204,2
461573,1101,1
461573,1101,2
461573,4701,1
461573,4701,2
461573,4702,1
461573,4702,2
461582,1204,1
461591,1204,1
461607,1204,1
461643,105,2
461643,105,3
461643,105,5
461643,2607,5
461652,1204,1
461689,183,1
461689,183,2
461689,5106,1
461689,5107,1
461689,5107,2
461689,5108,1
461689,5108,2
461689,5110,1
461689,5139,1
461704,1204,1
461713,1204,1
461722,1204,1
461740,1204,1
461759,909,3
461759,2401,2
461759,3802,1
461759,3802,2
461759,3802,3
461759,3902,2
461759,3902,3
461759,3906,3
461759,4511,3
461759,4599,3
461759,5009,1
461759,5009,3
461759,5202,3
461759,5207,3
461768,1204,1
461786,1204,1
461795,1107,3
461795,1107,5
461795,1301,3
461795,1301,4
461795,1303,5
461795,1304,5
461795,1311,5
461795,1312,3
461795,4301,3
461795,5202,3
461795,5202,4
461795,5202,5
461810,1204,1
461829,1204,1
461838,1204,1
461847,3906,3
461856,3105,1
461856,5107,1
461856,5108,1
461856,5135,1
461865,5108,1
461865,5109,1
461865,5110,1
461865,5126,1
461865,5138,2
461865,5139,1
461874,1204,1
461883,2203,2
461883,2203,3
461883,5107,2
461883,5107,3
461883,5107,5
461883,5202,2
461883,5202,3
461883,5202,5
461883,5203,2
461883,5203,3
461883,5203,5
461883,5204,2
461883,5210,3
461883,5210,5
461892,5107,1
461892,5108,1
461892,5109,1
461892,5126,1
461892,5139,1
461908,1204,1
461917,1204,1
461926,1204,1
461944,1204,1
461953,183,1
461953,183,2
461953,5108,1
461953,5108,2
461962,1101,1
461962,1110,1
461962,1502,1
461962,1512,1
461962,4702,1
461962,5107,1
461962,5108,1
461962,5110,1
461999,1204,1
462008,1204,1
462017,1204,1
462035,1204,1
462035,1505,1
462035,4702,1
462035,5123,1
462035,5135,1
462035,5137,1
462044,2401,5
462044,2401,6
462053,5106,1
462053,5108,1
462053,5139,1
462062,1204,1
462071,1204,1
462336,1204,1
462345,1204,1
462354,2401,3
462354,3906,5
462354,3906,8
462354,5006,3
462354,5006,5
462354,5202,5
462354,5207,3
463056,100,3
463056,101,3
463056,101,5
463056,101,6
463056,103,3
463056,109,2
463056,109,3
463056,109,5
463056,109,6
463056,111,2
463056,111,3
463056,111,5
463056,111,6
463056,301,3
463056,301,5
463056,301,6
463056,302,5
463056,302,6
463056,302,8
463056,406,3
463056,501,3
463056,501,5
463056,501,8
463056,502,3
463056,502,8
463056,901,3
463056,901,5
463056,904,3
463056,907,3
463056,907,5
463056,907,8
463056,1101,3
463056,1107,3
463056,1108,1
463056,1301,8
463056,1303,5
463056,1303,6
463056,1303,8
463056,1304,5
463056,1304,6
463056,1304,8
463056,1305,5
463056,1305,6
463056,1305,8
463056,1306,5
463056,1306,6
463056,1306,8
463056,1310,3
463056,1310,5
463056,1310,6
463056,1310,8
463056,1311,8
463056,1312,3
463056,1312,5
463056,1312,6
463056,1312,8
463056,1313,3
463056,1313,8
463056,1399,6
463056,1399,8
463056,1401,5
463056,1405,3
463056,1405,5
463056,1405,6
463056,1407,3
463056,1407,5
463056,1407,6
463056,1408,3
463056,1408,5
463056,1408,6
463056,1409,3
463056,1409,5
463056,1409,6
463056,1410,3
463056,1410,5
463056,1410,6
463056,1410,8
463056,1412,3
463056,1414,3
463056,1414,5
463056,1414,6
463056,1418,3
463056,1418,5
463056,1418,6
463056,1419,3
463056,1419,5
463056,1419,6
463056,1419,8
463056,1427,8
463056,1435,3
463056,1507,8
463056,1601,3
463056,1601,5
463056,1601,6
463056,1601,8
463056,1603,3
463056,1605,3
463056,1605,5
463056,1605,6
463056,1609,3
463056,1609,5
463056,1609,6
463056,1612,3
463056,1907,3
463056,1907,5
463056,1907,6
463056,2201,7
463056,2202,5
463056,2202,6
463056,2202,8
463056,2299,8
463056,2301,3
463056,2301,5
463056,2301,6
463056,2401,3
463056,2401,8
463056,2601,3
463056,2601,5
463056,2601,6
463056,2601,8
463056,2602,3
463056,2602,5
463056,2602,6
463056,2604,3
463056,2604,5
463056,2604,6
463056,2605,5
463056,2605,6
463056,2607,3
463056,2608,5
463056,2608,6
463056,2608,8
463056,2609,3
463056,2609,5
463056,2609,6
463056,2611,5
463056,2613,3
463056,2613,5
463056,2613,6
463056,2615,8
463056,2701,3
463056,2701,5
463056,2701,6
463056,2703,3
463056,2703,5
463056,2705,3
463056,2705,5
463056,2705,6
463056,3013,5
463056,3013,6
463056,3019,3
463056,3019,5
463056,3019,6
463056,3026,8
463056,3099,3
463056,3105,3
463056,3105,5
463056,3105,6
463056,3105,8
463056,3801,3
463056,3801,5
463056,3801,6
463056,3801,8
463056,3802,3
463056,3802,5
463056,4005,3
463056,4005,5
463056,4005,6
463056,4006,3
463056,4006,5
463056,4006,6
463056,4008,3
463056,4008,5
463056,4008,6
463056,4201,3
463056,4201,5
463056,4201,6
463056,4227,3
463056,4227,5
463056,4227,6
463056,4227,8
463056,4228,5
463056,4228,6
463056,4228,8
463056,4399,5
463056,4404,5
463056,4404,8
463056,4405,3
463056,4405,5
463056,4405,8
463056,4407,5
463056,4407,6
463056,4501,8
463056,4502,3
463056,4502,5
463056,4502,6
463056,4506,3
463056,4506,5
463056,4506,6
463056,4507,3
463056,4507,5
463056,4507,6
463056,4507,8
463056,4510,3
463056,4510,5
463056,4510,6
463056,4510,8
463056,4511,3
463056,4511,5
463056,4511,6
463056,4512,3
463056,5005,3
463056,5005,5
463056,5005,8
463056,5007,3
463056,5007,5
463056,5009,3
463056,5009,5
463056,5009,6
463056,5009,8
463056,5010,5
463056,5010,8
463056,5102,3
463056,5102,5
463056,5102,6
463056,5102,7
463056,5104,7
463056,5105,5
463056,5107,3
463056,5107,5
463056,5107,8
463056,5108,3
463056,5109,3
463056,5110,3
463056,5110,8
463056,5111,8
463056,5112,7
463056,5114,5
463056,5120,3
463056,5120,5
463056,5120,6
463056,5120,7
463056,5122,5
463056,5122,6
463056,5122,8
463056,5123,7
463056,5131,3
463056,5131,8
463056,5138,3
463056,5138,5
463056,5138,6
463056,5138,7
463056,5138,8
463056,5201,3
463056,5202,3
463056,5202,5
463056,5202,6
463056,5202,8
463056,5203,3
463056,5203,5
463056,5203,6
463056,5203,8
463056,5208,3
463056,5208,6
463056,5210,5
463056,5210,8
463056,5212,6
463056,5212,8
463056,5213,3
463056,5213,5
463056,5213,6
463056,5213,8
463056,5214,3
463056,5214,6
463056,5215,3
463056,5401,3
463056,5401,5
463056,5401,6
464226,901,3
464226,1304,5
464226,1310,3
464226,1311,5
464226,1312,3
464226,1401,3
464226,2301,3
464226,2601,3
464226,2701,3
464226,3105,3
464226,3802,3
464226,3999,3
464226,4201,3
464226,4400,3
464226,5107,3
464226,5202,3
464226,5202,5
464226,5203,3
464226,5210,3
464226,5401,3
465812,1101,5
465812,1102,3
465812,1108,3
465812,1109,3
465812,5004,2
465812,5004,3
465812,5107,3
465812,5107,5
465812,5108,2
465812,5109,2
465812,5109,3
465812,5122,3
465812,5122,5
465812,5138,3
465812,5138,5
465812,5202,2
465812,5202,3
465812,5202,5
465812,5203,3
466921,5138,3
466930,5138,3
467094,1204,1
467368,5108,1
467368,5108,2
467863,1204,1
467872,1204,1
467906,1204,1
468246,1204,1
468255,1204,1
468769,4603,1
468769,4604,1
468769,4902,1
468769,5108,1
468848,4301,1
468848,4701,1
468848,4702,1
468848,5106,1
468848,5107,1
468848,5108,1
468848,5204,1
468893,1204,1
468909,4301,1
468909,4701,1
468909,4702,1
468909,5106,1
468909,5107,1
468909,5108,1
468909,5204,1
468963,4702,1
468963,4902,1
469610,5108,1
469629,1503,1
469629,4702,1
469629,4706,1
469629,4805,1
469638,1204,1
469638,1505,1
469638,4805,1
469638,5106,1
469638,5108,1
469911,1907,1
469911,5106,1
469911,5107,1
469911,5108,1
469911,5110,1
469911,5135,1
469920,1907,1
469920,5107,1
469920,5108,1
469920,5110,1
469920,5126,1
469920,5135,1
469920,5139,1
469957,1204,1
470038,4301,1
470038,4701,1
470038,4702,1
470038,5106,1
470038,5107,1
470038,5108,1
470038,5204,1
470047,3105,1
470047,5135,1
470047,5135,2
470296,1204,1
470393,1204,1
474863,2401,2
474863,2401,3
474863,3000,3
474863,3906,5
474863,4201,3
474863,4228,3
474863,4228,5
474863,4299,5
474863,4301,3
474863,5100,2
474863,5100,3
474863,5111,1
474863,5122,5
474863,5138,3
474863,5202,1
474863,5202,2
474863,5202,3
474863,5202,5
474890,1107,2
474890,1107,3
474890,5108,2
474890,5202,2
474915,1204,1
474924,1204,1
475015,1204,1
475015,5135,1
475024,4701,1
475024,4702,1
475024,5106,1
475024,5107,1
475024,5108,1
475033,1304,5
475033,1310,5
475033,1310,8
475033,1312,1
475033,1312,5
475060,1110,2
475060,1204,1
475060,4301,2
475060,5107,1
475060,5108,1
475060,5108,2
475060,5202,2
475121,909,3
475121,1104,2
475121,1104,3
475121,1104,5
475121,2203,2
475121,2203,3
475121,3906,7
475121,4201,3
475121,4301,3
475121,4301,5
475121,4404,5
475121,5100,3
475121,5107,2
475121,5107,3
475121,5107,5
475121,5122,3
475121,5122,5
475121,5138,3
475121,5138,5
475121,5138,7
475121,5138,8
475121,5201,2
475121,5202,3
475121,5202,5
475121,5202,6
475121,5203,3
475121,5203,5
475121,5210,5
475200,1301,3
475200,1312,3
475200,2401,3
475200,5202,3
475200,5203,3
475228,2201,7
475273,1312,3
475273,3199,3
475273,4228,5
475273,4301,3
475273,4402,3
475273,5115,3
