createAt,PersonID,commentID
2022-07-31 01:15:52,21538,38134
2022-07-31 01:16:50,18401,35815
2022-07-31 01:49:01,47766,37991
2022-07-31 01:59:02,33477,38685
2022-07-31 02:59:28,57602,26832
2022-07-31 03:00:51,43582,38088
2022-07-31 03:15:30,24788,39556
2022-07-31 03:52:55,28065,38092
2022-07-31 04:15:15,26783,27021
2022-07-31 04:15:34,18840,7465
2022-07-31 04:22:50,14762,38966
2022-07-31 04:33:02,25366,34851
2022-07-31 04:37:28,52772,38971
2022-07-31 04:53:47,10903,38747
2022-07-31 04:56:34,9636,20234
2022-07-31 05:08:42,22500,3491
2022-07-31 05:46:44,6952,34346
2022-07-31 06:03:21,41677,35408
2022-07-31 06:10:11,53811,35817
2022-07-31 06:49:10,33636,29629
2022-07-31 07:38:15,44274,39546
2022-07-31 07:41:23,8336,37601
2022-07-31 08:08:26,8505,32715
2022-07-31 08:46:03,1985,39313
2022-07-31 08:50:42,36095,2280
2022-07-31 09:08:58,5578,38707
2022-07-31 09:09:51,24985,38367
2022-07-31 09:44:02,16866,39215
2022-07-31 10:03:45,43463,34639
2022-07-31 10:07:43,41301,4187
2022-07-31 10:07:49,25252,37923
2022-07-31 10:12:00,53431,37986
2022-07-31 10:40:26,47820,37234
2022-07-31 10:40:38,9152,15790
2022-07-31 11:26:28,26396,38773
2022-07-31 11:48:10,38134,31532
2022-07-31 12:05:25,58117,32368
2022-07-31 12:18:48,30668,16640
2022-07-31 12:25:35,17266,16543
2022-07-31 12:45:32,30268,37333
2022-07-31 13:09:33,18225,39339
2022-07-31 13:36:33,6728,14070
2022-07-31 14:04:41,23666,37686
2022-07-31 14:18:06,48866,39294
2022-07-31 14:19:20,59013,39238
2022-07-31 14:21:24,57923,37516
2022-07-31 14:55:57,13931,30321
2022-07-31 15:02:11,56080,32571
2022-07-31 15:28:03,48530,39498
2022-07-31 16:28:17,53098,39156
2022-07-31 16:29:24,17996,37153
2022-07-31 16:32:06,11623,15634
2022-07-31 16:49:15,9243,37922
2022-07-31 16:59:11,4923,20477
2022-07-31 17:06:18,2789,21031
2022-07-31 17:24:19,57384,38137
2022-07-31 17:30:07,8085,38988
2022-07-31 17:42:43,2497,25260
2022-07-31 18:21:57,36644,39439
2022-07-31 18:31:10,29930,20080
2022-07-31 18:37:35,32041,15834
2022-07-31 19:36:47,1609,39597
2022-07-31 20:07:17,1908,34323
2022-07-31 20:35:39,47191,37986
2022-07-31 20:43:36,9997,14760
2022-07-31 21:09:24,9987,39014
2022-07-31 21:18:22,42186,4393
2022-07-31 21:32:05,15771,39458
2022-07-31 22:02:06,16603,16466
2022-07-31 22:13:12,17248,29797
2022-07-31 22:29:02,4803,19761
2022-07-31 22:35:59,27393,38448
2022-07-31 22:40:52,6956,27252
2022-07-31 23:13:17,37396,26206
2022-07-31 23:21:13,36282,35722
2022-07-31 23:51:10,4555,28689
2022-08-01 00:06:05,45104,39504
2022-08-01 00:07:22,55765,37576
2022-08-01 00:12:01,43480,5569
2022-08-01 01:01:02,25999,28178
2022-08-01 01:29:33,27484,10676
2022-08-01 01:31:39,18441,39026
2022-08-01 01:33:26,31256,39538
2022-08-01 01:34:05,48137,32641
2022-08-01 01:43:40,24651,24916
2022-08-01 02:20:23,7085,39295
2022-08-01 03:11:17,15248,34112
2022-08-01 03:15:04,20743,39492
2022-08-01 03:18:32,54405,34008
2022-08-01 03:33:04,32289,37847
2022-08-01 03:41:14,9056,39220
2022-08-01 03:43:42,39452,9381
2022-08-01 04:08:29,18765,7937
2022-08-01 04:45:54,28449,14194
2022-08-01 05:06:02,11081,35103
2022-08-01 07:11:44,18747,38234
2022-08-01 08:02:55,12391,21197
2022-08-01 09:24:16,3978,29620
2022-08-01 09:26:13,52732,24196
2022-08-01 09:27:55,57010,36014
2022-08-01 09:50:58,25283,25405
2022-08-01 10:23:40,9227,39464
2022-08-01 10:52:37,30286,39254
2022-08-01 11:15:53,5631,7263
2022-08-01 11:25:53,1431,39415
2022-08-01 12:05:21,57634,32377
2022-08-01 13:36:05,11100,32792
2022-08-01 14:08:45,18429,35250
2022-08-01 15:03:41,18732,38563
2022-08-01 15:25:29,16961,35850
2022-08-01 15:27:44,52171,2354
2022-08-01 15:28:02,41964,39611
2022-08-01 15:34:51,26950,7320
2022-08-01 15:40:15,14812,29559
2022-08-01 15:50:25,57529,35655
2022-08-01 16:07:48,38759,38887
2022-08-01 16:40:09,33135,39033
2022-08-01 17:33:57,43561,39075
2022-08-01 17:42:57,56692,35692
2022-08-01 18:11:26,16825,12598
2022-08-01 18:58:18,10440,34300
2022-08-01 19:15:00,14946,37510
2022-08-01 19:43:23,49895,22847
2022-08-01 19:44:45,17172,36208
2022-08-01 19:58:05,41225,39397
2022-08-01 20:24:10,41641,31338
2022-08-01 20:42:04,23369,17895
2022-08-01 20:54:03,22922,30841
2022-08-01 21:05:05,36561,37031
2022-08-01 21:30:00,40086,35494
2022-08-01 21:51:52,5627,39375
2022-08-01 22:03:58,32611,31400
2022-08-01 22:07:04,46670,38883
2022-08-01 22:13:48,9633,29529
2022-08-01 22:16:55,1777,39499
2022-08-01 22:19:25,35468,39339
2022-08-01 22:24:45,34747,25393
2022-08-01 22:29:03,40876,33063
2022-08-01 22:38:20,42430,22869
2022-08-01 22:50:25,8149,37269
2022-08-01 23:20:57,12894,37730
2022-08-02 00:29:56,14962,35571
2022-08-02 01:21:04,28283,36878
2022-08-02 01:38:12,37714,39304
2022-08-02 01:45:38,34466,36305
2022-08-02 02:09:02,22589,37079
2022-08-02 04:30:45,11843,11227
2022-08-02 04:39:01,48674,27259
2022-08-02 04:52:46,7675,38454
2022-08-02 05:59:16,24544,16653
2022-08-02 06:01:25,21354,39057
2022-08-02 06:23:05,31843,39616
2022-08-02 06:26:50,58532,4586
2022-08-02 06:59:06,6969,32523
2022-08-02 07:07:55,19069,39190
2022-08-02 07:24:36,27129,28533
2022-08-02 07:29:13,25456,18175
2022-08-02 07:45:13,16950,1888
2022-08-02 08:29:46,33557,38862
2022-08-02 08:32:10,25944,38669
2022-08-02 08:39:27,38230,35043
2022-08-02 09:31:08,40613,38903
2022-08-02 09:40:56,1990,37544
2022-08-02 10:26:38,20875,39007
2022-08-02 10:31:43,41400,31540
2022-08-02 10:41:32,3829,39166
2022-08-02 10:42:00,23809,1709
2022-08-02 10:47:01,45782,26548
2022-08-02 11:02:00,44379,39086
2022-08-02 11:05:44,55957,22712
2022-08-02 11:12:48,34456,36733
2022-08-02 11:19:44,35533,21766
2022-08-02 11:22:33,36677,38533
2022-08-02 11:53:07,17689,39215
2022-08-02 12:12:31,1343,35171
2022-08-02 12:47:55,15282,37344
2022-08-02 13:17:10,54844,38852
2022-08-02 13:52:19,38620,37755
2022-08-02 15:13:53,6163,38419
2022-08-02 15:16:53,1307,33778
2022-08-02 15:33:55,52066,31926
2022-08-02 15:39:10,16860,36459
2022-08-02 15:50:45,54522,28712
2022-08-02 15:58:47,48357,38794
2022-08-02 16:19:24,9744,20904
2022-08-02 16:27:39,20930,39571
2022-08-02 17:00:21,21695,39645
2022-08-02 17:09:22,57951,38923
2022-08-02 17:09:34,11488,33310
2022-08-02 17:26:17,10480,17757
2022-08-02 17:48:29,9005,39532
2022-08-02 18:36:06,59040,39516
2022-08-02 18:51:19,22657,33558
2022-08-02 18:51:25,6751,39616
2022-08-02 19:03:40,34536,24014
2022-08-02 19:24:08,35464,39275
2022-08-02 20:09:47,13967,39340
2022-08-02 20:20:04,51104,36269
2022-08-02 20:32:57,36214,25882
2022-08-02 20:33:41,37286,30400
2022-08-02 20:50:52,33568,38618
2022-08-02 21:13:59,45137,14632
2022-08-02 21:34:35,56883,39016
2022-08-02 21:46:36,47314,39181
2022-08-02 21:51:44,11487,37588
2022-08-02 22:22:23,49292,37012
2022-08-02 22:23:54,38533,29035
2022-08-02 22:32:27,19527,14064
2022-08-02 22:39:12,9381,12012
2022-08-02 23:47:00,23185,28435
2022-08-02 23:55:58,48537,12345
2022-08-03 00:09:58,20027,24512
2022-08-03 00:33:40,16030,37997
2022-08-03 01:09:06,44869,31616
2022-08-03 01:33:52,15402,32376
2022-08-03 02:48:05,16075,34554
2022-08-03 02:55:44,45755,19449
2022-08-03 03:28:59,37404,28963
2022-08-03 05:19:09,53634,38435
2022-08-03 06:16:27,24084,39025
2022-08-03 06:41:42,57781,3191
2022-08-03 06:53:16,37820,37681
2022-08-03 07:48:24,57369,30100
2022-08-03 08:23:15,28094,30455
2022-08-03 09:02:47,22144,30969
2022-08-03 09:05:14,47730,38788
2022-08-03 09:55:02,56310,30380
2022-08-03 10:23:04,56898,36404
2022-08-03 10:45:54,40083,28242
2022-08-03 10:46:27,47821,39615
2022-08-03 10:47:36,37563,32628
2022-08-03 10:47:38,30252,38282
2022-08-03 11:02:05,49411,37156
2022-08-03 11:08:15,23586,38906
2022-08-03 12:53:51,36712,38825
2022-08-03 13:14:14,38470,31355
2022-08-03 13:40:25,45480,39320
2022-08-03 13:45:19,13947,38641
2022-08-03 14:30:46,40111,25231
2022-08-03 14:49:51,25030,29628
2022-08-03 15:35:17,3190,39050
2022-08-03 15:35:49,9294,36986
2022-08-03 15:47:04,39224,21062
2022-08-03 15:58:34,35366,38945
2022-08-03 16:08:57,56302,39625
2022-08-03 16:13:53,27497,37230
2022-08-03 16:18:05,52109,37308
2022-08-03 16:35:13,44783,35023
2022-08-03 16:57:08,25019,38665
2022-08-03 17:07:39,26323,39554
2022-08-03 17:18:20,27252,38264
2022-08-03 17:32:58,40700,38544
2022-08-03 17:57:13,41852,32831
2022-08-03 18:10:58,14771,39124
2022-08-03 18:18:16,27597,36210
2022-08-03 18:24:47,41139,23454
2022-08-03 19:04:30,24534,28019
2022-08-03 19:07:55,50487,37567
2022-08-03 19:10:34,39552,28946
2022-08-03 19:27:22,43890,38957
2022-08-03 19:49:22,16055,19004
2022-08-03 19:52:11,31742,38974
2022-08-03 19:56:41,4948,8244
2022-08-03 20:14:24,20197,16952
2022-08-03 20:43:27,22245,39182
2022-08-03 20:53:02,5346,37561
2022-08-03 21:06:20,57390,35984
2022-08-03 21:34:00,12863,34631
2022-08-03 21:46:34,27591,39408
2022-08-03 21:50:06,47897,25051
2022-08-03 22:40:28,29803,39620
2022-08-03 22:44:03,6890,32999
2022-08-03 23:52:22,5339,39559
2022-08-04 00:26:56,38453,33825
2022-08-04 00:28:44,32950,23531
2022-08-04 00:30:15,49647,39563
2022-08-04 01:35:21,41081,35773
2022-08-04 01:38:13,16486,37968
2022-08-04 03:01:05,43515,37296
2022-08-04 03:13:09,41933,24829
2022-08-04 03:13:52,14274,39176
2022-08-04 03:45:16,7525,27116
2022-08-04 03:49:52,46296,31212
2022-08-04 04:35:19,11722,16062
2022-08-04 05:20:01,35667,34381
2022-08-04 05:54:26,23806,39644
2022-08-04 06:39:13,20140,37733
2022-08-04 06:59:59,9483,36065
2022-08-04 07:01:53,41476,39233
2022-08-04 07:01:59,34471,39499
2022-08-04 07:16:19,20954,39030
2022-08-04 07:59:27,41357,30174
2022-08-04 08:11:07,37096,39192
2022-08-04 08:12:48,47767,39214
2022-08-04 08:19:32,56545,18887
2022-08-04 08:27:22,36706,36502
2022-08-04 08:42:19,14501,32148
2022-08-04 08:45:25,33137,37311
2022-08-04 09:06:05,32818,39577
2022-08-04 09:21:05,6424,37222
2022-08-04 09:24:36,46245,39359
2022-08-04 10:04:18,33724,39566
2022-08-04 10:17:44,18245,33909
2022-08-04 10:46:15,9082,38141
2022-08-04 11:36:00,47591,2020
2022-08-04 12:06:17,1793,38985
2022-08-04 13:19:01,38481,34422
2022-08-04 13:38:57,58589,38573
2022-08-04 14:11:54,53787,36864
2022-08-04 14:39:50,43188,9123
2022-08-04 14:43:32,32421,39117
2022-08-04 14:45:43,12473,34034
2022-08-04 15:07:33,21711,26526
2022-08-04 15:42:21,45245,39330
2022-08-04 15:57:20,26345,2842
2022-08-04 16:11:05,51232,38967
2022-08-04 16:12:33,2325,35126
2022-08-04 16:23:47,56165,32420
2022-08-04 18:07:33,6424,33444
2022-08-04 18:13:11,15417,29261
2022-08-04 18:43:42,38444,38551
2022-08-04 18:50:36,28267,28915
2022-08-04 19:29:38,41279,37345
2022-08-04 19:38:18,49414,35345
2022-08-04 20:28:47,29114,38390
2022-08-04 20:47:58,29750,32829
2022-08-04 20:48:59,33443,16147
2022-08-04 20:52:11,12213,39654
2022-08-04 20:57:43,6117,39092
2022-08-04 21:05:41,8976,20107
2022-08-04 21:13:43,29147,28647
2022-08-04 22:05:32,14038,35470
2022-08-04 22:14:30,16948,19902
2022-08-04 22:33:23,27228,22985
2022-08-04 22:52:26,25843,34689
2022-08-04 23:01:42,45909,24648
2022-08-04 23:44:50,21097,34880
2022-08-05 00:25:25,14578,39269
2022-08-05 00:25:30,7068,23176
2022-08-05 00:35:28,45428,37451
2022-08-05 00:37:15,48095,39603
2022-08-05 00:59:26,39274,37642
2022-08-05 01:07:00,50249,32484
2022-08-05 01:20:33,8065,34697
2022-08-05 01:23:07,11992,38001
2022-08-05 02:12:59,4735,5602
2022-08-05 03:25:05,47390,31369
2022-08-05 03:40:46,5643,13795
2022-08-05 04:30:07,17560,18069
2022-08-05 04:50:03,1150,39425
2022-08-05 04:53:45,2504,39512
2022-08-05 05:31:14,9497,39575
2022-08-05 05:35:13,12092,301
2022-08-05 05:42:31,58063,39636
2022-08-05 06:05:07,5096,39407
2022-08-05 06:59:49,51559,35028
2022-08-05 07:29:05,28669,36855
2022-08-05 08:12:22,44561,35170
2022-08-05 08:58:01,24376,28966
2022-08-05 09:48:18,43329,39559
2022-08-05 11:23:44,27775,37508
2022-08-05 11:43:35,20221,3283
2022-08-05 12:13:18,27546,38383
2022-08-05 12:39:17,1148,28217
2022-08-05 12:41:02,17407,35894
2022-08-05 12:49:53,24974,39431
2022-08-05 13:53:32,29772,15041
2022-08-05 14:03:59,19910,10905
2022-08-05 14:06:12,35913,10615
2022-08-05 14:31:52,3839,23816
2022-08-05 14:50:48,43140,32208
2022-08-05 15:30:08,45744,14436
2022-08-05 15:55:46,31305,39458
2022-08-05 15:56:16,42292,29792
2022-08-05 16:10:01,35307,132
2022-08-05 16:33:55,28083,36856
2022-08-05 16:45:01,1098,23026
2022-08-05 17:04:00,22163,39625
2022-08-05 17:04:59,15308,39550
2022-08-05 17:07:57,31524,39653
2022-08-05 17:17:39,19640,38451
2022-08-05 17:24:25,11100,30611
2022-08-05 17:46:36,22411,38993
2022-08-05 18:27:15,16662,33169
2022-08-05 18:37:13,22650,34268
2022-08-05 18:38:34,59523,31415
2022-08-05 18:57:49,52061,36583
2022-08-05 19:07:05,12180,9388
2022-08-05 20:16:47,55341,39529
2022-08-05 20:45:46,25007,38983
2022-08-05 22:08:23,57597,6899
2022-08-05 22:49:18,53571,4083
2022-08-05 23:37:00,34278,39199
2022-08-06 00:10:30,32049,27132
2022-08-06 00:15:35,6180,35717
2022-08-06 00:25:13,27556,39309
2022-08-06 00:51:24,32770,39133
2022-08-06 02:04:55,13358,39164
2022-08-06 02:45:17,52145,34451
2022-08-06 02:55:06,9024,30915
2022-08-06 03:31:08,25911,38522
2022-08-06 03:39:02,11447,29072
2022-08-06 04:01:45,34343,28525
2022-08-06 04:08:00,29871,35782
2022-08-06 04:16:26,23457,11293
2022-08-06 04:27:37,33632,17256
2022-08-06 04:58:18,20147,39352
2022-08-06 05:48:29,58447,38963
2022-08-06 05:55:18,47122,23354
2022-08-06 06:20:18,2610,39382
2022-08-06 06:34:40,42559,21959
2022-08-06 06:47:06,56800,3654
2022-08-06 08:22:04,47788,39289
2022-08-06 08:49:05,18008,30329
2022-08-06 08:57:22,11258,38450
2022-08-06 09:10:42,34423,36952
2022-08-06 09:23:17,36745,38785
2022-08-06 10:07:39,1028,35554
2022-08-06 10:35:53,26621,33768
2022-08-06 10:43:01,6496,38029
2022-08-06 10:47:16,32510,32509
2022-08-06 11:18:44,59652,35054
2022-08-06 11:19:08,36418,31589
2022-08-06 11:34:17,44494,39099
2022-08-06 11:37:02,21128,31406
2022-08-06 12:00:48,47883,38664
2022-08-06 12:20:35,11178,38374
2022-08-06 12:26:25,38117,32368
2022-08-06 12:33:49,46606,39566
2022-08-06 12:48:36,30807,39223
2022-08-06 12:58:33,2245,33861
2022-08-06 13:25:59,8160,38114
2022-08-06 13:50:12,25237,37218
2022-08-06 13:58:56,21444,36897
2022-08-06 14:02:01,49914,36089
2022-08-06 14:02:26,28546,28594
2022-08-06 14:18:45,28789,38352
2022-08-06 14:21:30,51619,22344
2022-08-06 15:24:44,58103,27502
2022-08-06 15:36:14,35459,37575
2022-08-06 15:57:58,3097,10062
2022-08-06 16:01:38,2735,39475
2022-08-06 16:15:56,51422,30401
2022-08-06 16:16:14,54411,39583
2022-08-06 17:13:02,15804,36810
2022-08-06 17:58:13,45130,38108
2022-08-06 18:46:38,8917,39478
2022-08-06 19:03:32,45455,25971
2022-08-06 19:06:07,14441,39165
2022-08-06 19:35:54,56953,37886
2022-08-06 20:26:05,15448,39600
2022-08-06 20:26:13,33599,38573
2022-08-06 20:32:54,33091,32342
2022-08-06 20:46:40,43905,37534
2022-08-06 20:50:18,11029,37456
2022-08-06 20:51:18,51837,39608
2022-08-06 20:51:41,7970,6968
2022-08-06 21:12:51,4207,39619
2022-08-06 21:37:52,43313,20619
2022-08-06 22:49:45,31857,39584
2022-08-06 22:59:24,33297,39343
2022-08-06 23:35:33,7882,35031
2022-08-06 23:46:57,52394,39639
2022-08-06 23:48:45,45041,39669
2022-08-07 00:01:49,15005,39483
2022-08-07 00:20:15,24980,31121
2022-08-07 00:47:37,25877,38724
2022-08-07 01:21:22,31512,39610
2022-08-07 01:45:35,10571,26198
2022-08-07 02:02:23,57575,23399
2022-08-07 02:25:42,37004,12891
2022-08-07 02:47:04,11327,39237
2022-08-07 03:18:44,12221,35960
2022-08-07 03:25:08,46101,38157
2022-08-07 03:26:32,6816,39403
2022-08-07 03:33:32,21807,39635
2022-08-07 03:40:21,42512,28286
2022-08-07 03:57:52,16207,39141
2022-08-07 03:59:00,38782,31952
2022-08-07 04:04:58,22801,8707
2022-08-07 04:15:03,43144,21356
2022-08-07 04:32:47,17716,38430
2022-08-07 05:01:07,6776,39202
2022-08-07 05:24:37,57499,39556
2022-08-07 05:56:15,40487,38532
2022-08-07 05:57:44,56643,39676
2022-08-07 06:40:51,5124,28850
2022-08-07 06:41:03,47804,36934
2022-08-07 06:49:10,24149,35261
2022-08-07 06:49:26,56811,30246
2022-08-07 06:58:30,50190,37845
2022-08-07 07:13:56,42811,9136
2022-08-07 08:05:39,24671,39499
2022-08-07 08:33:07,10707,39052
2022-08-07 08:55:15,58969,34041
2022-08-07 09:01:54,21174,34598
2022-08-07 09:05:49,51554,16370
2022-08-07 09:12:45,32677,32911
2022-08-07 10:30:42,29551,36978
2022-08-07 10:43:43,37350,39670
2022-08-07 11:49:59,45035,39531
2022-08-07 11:53:47,31170,36264
2022-08-07 12:45:59,42320,39447
2022-08-07 13:01:32,56605,36986
2022-08-07 13:11:05,33110,30232
2022-08-07 13:19:20,15201,26576
2022-08-07 13:22:54,21861,39582
2022-08-07 13:34:24,54667,37932
2022-08-07 13:36:46,29284,33005
2022-08-07 14:00:59,36107,31334
2022-08-07 14:38:30,52006,39362
2022-08-07 15:09:04,6963,23731
2022-08-07 15:33:35,28092,34736
2022-08-07 15:42:03,39134,38698
2022-08-07 15:44:45,2111,34265
2022-08-07 15:52:27,28375,35351
2022-08-07 16:36:39,58025,38485
2022-08-07 17:29:31,54056,39580
2022-08-07 17:40:26,56372,37713
2022-08-07 17:47:29,44102,34395
2022-08-07 17:52:28,5955,29137
2022-08-07 18:00:41,55192,35683
2022-08-07 18:12:19,14866,16464
2022-08-07 18:35:15,29073,20115
2022-08-07 19:02:31,52492,36836
2022-08-07 20:22:27,48826,36873
2022-08-07 20:56:01,23468,39281
2022-08-07 21:04:00,4124,38315
2022-08-07 21:12:55,48050,39619
2022-08-07 21:42:30,34308,23688
2022-08-07 22:06:05,5204,11036
2022-08-07 22:43:35,9318,38663
2022-08-07 22:58:35,44104,26052
2022-08-07 23:51:34,48786,38402
2022-08-08 00:55:00,47936,32155
2022-08-08 01:38:22,50270,39434
2022-08-08 02:05:05,11708,39133
2022-08-08 02:45:51,28014,6880
2022-08-08 02:52:03,57126,35710
2022-08-08 03:23:32,28648,39448
2022-08-08 03:33:32,11241,39401
2022-08-08 03:48:02,30254,35308
2022-08-08 03:56:47,6087,29716
2022-08-08 05:32:18,39240,37214
2022-08-08 05:39:17,6897,36929
2022-08-08 06:04:07,35389,19215
2022-08-08 06:18:41,27413,38636
2022-08-08 06:32:32,27300,39493
2022-08-08 07:24:05,54185,39572
2022-08-08 07:43:22,13113,1746
2022-08-08 07:58:51,59016,32668
2022-08-08 08:24:10,58372,39645
2022-08-08 08:39:00,13116,38112
2022-08-08 10:32:43,11563,27570
2022-08-08 10:38:56,4646,39315
2022-08-08 10:39:35,50168,38156
2022-08-08 10:57:05,10577,21721
2022-08-08 11:05:41,21047,36642
2022-08-08 12:04:51,51982,15902
2022-08-08 12:58:36,2574,39328
2022-08-08 13:02:12,28846,37396
2022-08-08 13:13:23,40774,37161
2022-08-08 13:32:09,32190,2144
2022-08-08 13:45:12,14025,34436
2022-08-08 13:52:59,50446,23159
2022-08-08 14:28:59,8500,36231
2022-08-08 14:39:22,49037,34552
2022-08-08 15:03:29,57650,38273
2022-08-08 15:10:13,40043,26082
2022-08-08 15:29:39,4596,38335
2022-08-08 15:46:54,21803,33849
2022-08-08 16:20:51,43512,31316
2022-08-08 16:38:23,55088,19163
2022-08-08 18:05:17,13642,34889
2022-08-08 19:04:09,2088,38855
2022-08-08 19:24:37,12678,18872
2022-08-08 19:46:53,34008,11782
2022-08-08 20:25:48,9221,39039
2022-08-08 20:30:56,35453,38375
2022-08-08 20:51:49,25732,35746
2022-08-08 21:21:47,12839,37975
2022-08-08 21:47:34,17993,38612
2022-08-08 21:48:18,32263,28919
2022-08-08 21:55:14,10088,5464
2022-08-08 22:48:42,19704,38709
2022-08-08 22:56:45,50270,38875
2022-08-08 23:15:01,17133,39481
2022-08-08 23:18:11,58001,30626
2022-08-08 23:29:53,44988,39578
2022-08-08 23:31:15,24305,16725
2022-08-08 23:56:07,17617,37384
2022-08-09 00:32:25,54798,23830
2022-08-09 00:42:23,5130,18479
2022-08-09 00:50:05,55212,2169
2022-08-09 02:07:15,51211,17799
2022-08-09 02:11:08,34942,39348
2022-08-09 02:20:00,36865,39577
2022-08-09 02:29:05,10316,38858
2022-08-09 02:36:29,16046,34239
2022-08-09 02:39:25,58117,38999
2022-08-09 02:40:42,51708,39564
2022-08-09 02:53:01,16978,39594
2022-08-09 03:12:52,29358,29001
2022-08-09 03:56:02,55109,10314
2022-08-09 03:58:25,23860,39492
2022-08-09 04:01:41,9570,39559
2022-08-09 04:06:47,38173,30427
2022-08-09 04:10:00,7712,15185
2022-08-09 04:18:04,53775,3461
2022-08-09 04:21:02,12739,37211
2022-08-09 04:21:40,32559,38096
2022-08-09 04:34:08,38710,37100
2022-08-09 04:35:45,53842,35193
2022-08-09 04:46:11,30018,36490
2022-08-09 05:49:38,39057,39609
2022-08-09 05:52:28,13226,35595
2022-08-09 05:55:57,4300,39590
2022-08-09 06:40:33,2796,9115
2022-08-09 06:46:04,44910,37367
2022-08-09 06:50:06,22612,31358
2022-08-09 06:53:47,21426,34117
2022-08-09 07:28:48,37463,19797
2022-08-09 07:34:33,57061,28567
2022-08-09 07:44:57,40625,38692
2022-08-09 07:47:45,34786,38966
2022-08-09 08:39:21,36908,30671
2022-08-09 08:50:50,49397,22547
2022-08-09 09:03:21,13743,36969
2022-08-09 09:04:54,33077,36963
2022-08-09 09:23:45,46954,39138
2022-08-09 09:33:41,8991,39509
2022-08-09 10:12:17,49215,38040
2022-08-09 10:29:16,26606,33291
2022-08-09 10:30:01,30726,38646
2022-08-09 10:38:01,23853,31304
2022-08-09 10:53:34,39059,39570
2022-08-09 11:40:20,20173,28127
2022-08-09 12:04:16,40123,39668
2022-08-09 12:04:21,47352,37534
2022-08-09 12:54:35,7205,12593
2022-08-09 13:03:31,16962,25712
2022-08-09 13:18:50,27640,35031
2022-08-09 13:29:00,41671,39338
2022-08-09 14:16:13,45241,39637
2022-08-09 14:17:04,32469,39189
2022-08-09 14:25:21,37455,17654
2022-08-09 14:26:17,58761,18072
2022-08-09 14:37:36,56036,23059
2022-08-09 15:14:47,2856,20561
2022-08-09 15:17:48,49343,39461
2022-08-09 15:20:54,21525,38140
2022-08-09 15:38:18,7726,15688
2022-08-09 16:07:49,58908,32262
2022-08-09 17:01:35,48455,38951
2022-08-09 17:26:47,46253,7899
2022-08-09 18:01:31,2804,39321
2022-08-09 18:03:10,58975,39322
2022-08-09 18:35:51,5594,33252
2022-08-09 18:37:10,42041,32038
2022-08-09 18:47:44,15101,35828
2022-08-09 19:18:58,57763,22239
2022-08-09 19:28:14,29722,12514
2022-08-09 19:59:04,54778,35670
2022-08-09 20:51:36,39111,34643
2022-08-09 21:10:45,50298,26481
2022-08-09 21:11:26,23042,33729
2022-08-09 21:32:54,54432,4730
2022-08-09 21:34:02,49854,24059
2022-08-09 21:49:49,46842,30718
2022-08-09 21:52:16,24832,38400
2022-08-09 22:05:39,55272,13621
2022-08-09 23:03:58,17259,37280
2022-08-09 23:55:31,51670,29475
2022-08-10 00:26:56,57056,39521
2022-08-10 00:44:54,35505,39239
2022-08-10 00:50:11,14502,36297
2022-08-10 02:58:26,7808,37728
2022-08-10 03:19:36,55544,37185
2022-08-10 03:42:28,18491,16777
2022-08-10 03:48:32,31937,39384
2022-08-10 04:03:41,28517,37796
2022-08-10 04:36:56,48290,39489
2022-08-10 04:38:26,59189,10858
2022-08-10 04:48:04,36419,38499
2022-08-10 05:00:19,30279,24556
2022-08-10 05:32:47,12043,39693
2022-08-10 05:57:59,38977,38893
2022-08-10 06:10:56,30447,35270
2022-08-10 06:34:44,4126,14950
2022-08-10 06:36:17,57524,33461
2022-08-10 06:51:47,19544,38297
2022-08-10 07:28:23,31297,15179
2022-08-10 08:33:26,4250,38954
2022-08-10 08:48:21,32049,20290
2022-08-10 09:02:39,3663,9940
2022-08-10 09:27:01,11708,4025
2022-08-10 10:43:13,2405,32551
2022-08-10 11:14:26,54777,29004
2022-08-10 11:20:51,57219,10485
2022-08-10 11:23:08,7810,39621
2022-08-10 12:20:42,31281,24928
2022-08-10 12:44:40,23375,21153
2022-08-10 12:46:06,59964,38726
2022-08-10 13:03:53,24867,35139
2022-08-10 13:09:47,16687,28462
2022-08-10 13:25:34,52510,22125
2022-08-10 13:26:22,4588,34622
2022-08-10 13:34:46,37626,37959
2022-08-10 13:51:42,38469,13628
2022-08-10 13:55:35,31546,27743
2022-08-10 14:19:27,23608,39052
2022-08-10 14:37:39,47569,34313
2022-08-10 14:38:16,36472,33126
2022-08-10 14:52:51,46253,39635
2022-08-10 15:00:08,21055,38896
2022-08-10 15:05:01,58140,24152
2022-08-10 15:28:34,6952,5767
2022-08-10 15:34:57,56687,28151
2022-08-10 15:59:00,54511,35816
2022-08-10 17:17:42,26864,34955
2022-08-10 17:20:26,18258,21845
2022-08-10 17:25:02,7628,31374
2022-08-10 18:06:54,33662,28448
2022-08-10 18:34:34,12967,34468
2022-08-10 19:00:23,43317,33935
2022-08-10 19:07:49,34336,38604
2022-08-10 19:17:12,2829,5333
2022-08-10 19:52:50,41235,39111
2022-08-10 20:44:41,22881,38665
2022-08-10 20:51:11,18462,36137
2022-08-10 20:53:51,52592,37373
2022-08-10 21:19:27,6099,28178
2022-08-10 21:24:11,28832,39414
2022-08-10 21:51:37,38065,36083
2022-08-10 22:21:17,1768,39283
2022-08-10 22:44:51,59839,35549
