RatingValue,PersonId,UnitId
1.3,2374,211583
1.4,2480,490054
1.6,9632,134228
1.9,26480,186423
2.6,11109,24893414
3.4,773,417655
0.0,3470,171881
1.6,41510,129756
3.2,17976,217864
0.0,6877,460385
0.5,14778,419341
0.0,57846,136109
2.1,55562,222822
2.7,20670,47503316
4.6,31340,110875
3.5,43477,15631004
3.3,28280,481128
4.0,35295,491446
0.9,17387,459000
4.7,16626,137801
4.2,27551,491631
0.5,14076,22797903
3.4,936,482981
0.3,19404,217776
0.3,55717,434292
0.3,38067,480912
3.3,11566,199740
0.4,21631,113698
0.1,53911,455026
4.4,10239,404426
3.8,1447,481775
3.5,13839,461023
0.8,41831,478953
1.2,32722,457697
1.6,58081,154165
2.6,28576,461263
1.6,33784,230977
2.2,43180,458858
4.6,43610,487010
5.0,41317,476939
0.3,43718,113236
4.3,54146,368443
4.0,29339,495280
3.4,38064,468909
4.4,364,190594
2.2,11726,457581
2.4,28303,13017403
4.5,27051,163815
1.3,11407,436599
2.4,2369,227748
1.3,37721,43018401
1.7,1658,198561
3.6,56884,478917
3.8,41467,215594
0.2,30725,216746
3.7,18535,444255
0.7,54329,154998
2.9,53634,460808
3.8,25249,23368403
0.9,54018,495314
1.2,1087,116350
0.0,13473,237570
4.6,19401,475282
4.3,58900,49005401
3.6,27222,229656
0.7,46045,442161
0.2,47970,241517
2.7,52534,147703
1.5,2937,161800
4.5,12801,13247101
4.4,47518,218414
3.0,54053,418427
2.9,41801,163912
1.1,52713,10415111
0.8,56188,490735
3.2,7250,142522
0.1,42884,481085
4.8,3414,487320
4.2,50510,204459
1.6,8737,463056
4.7,3896,380465
3.2,38268,129482
2.2,20779,186399
2.7,33592,190530
4.0,30528,139348
0.2,39294,221740
2.7,45322,136491
0.3,18633,164580
3.3,46053,125727
4.1,4505,459994
2.2,33075,475662
3.1,21648,451316
4.1,29977,450614
2.7,13634,224828
1.4,90,480000
0.4,32708,421665
4.1,38047,45897309
2.5,11679,166054
2.9,7854,138664
3.3,53865,213303
0.7,51647,483735
0.6,28323,481182
4.8,50367,115001
4.8,29618,444486
2.8,44742,107600
2.4,39467,106342
0.2,22142,260929
2.6,26393,228635
2.4,28020,155098
2.7,5354,486619
3.0,34113,434274
3.2,47657,239071
4.3,39259,192785
1.9,50180,483221
2.0,14046,192004
3.8,46215,194736
1.3,28687,484127
3.5,28667,478634
4.9,6770,490674
2.8,13626,47503314
0.8,59540,413176
0.8,40425,381459
1.4,48519,106360
4.8,6014,200253
4.3,43082,226116
3.5,5814,120421
2.3,2164,482176
4.3,50653,461272
1.5,31467,135142
2.3,33144,235343
3.3,44249,155812
0.4,41047,486433
1.6,55675,460701
1.3,3269,202912
0.9,11831,242723
3.3,45171,203465
0.3,5020,476814
0.3,45496,16884707
4.1,24251,135081
1.3,25872,430306
3.0,22309,161545
4.8,10209,237437
3.6,33939,380438
2.1,23880,183211
2.7,45994,241951
3.7,13924,212337
0.0,5833,131520
4.3,16175,460516
4.0,19953,24893401
3.7,27930,491260
4.5,48156,417637
3.0,12708,445027
4.5,45267,491288
4.8,26428,36520405
4.9,15375,181394
3.1,26143,242699
3.6,16955,484093
3.0,21627,140252
3.7,55394,136145
3.7,19514,476708
2.2,26682,212197
2.8,59769,181394
2.6,2625,168740
4.9,21743,233897
2.5,34105,431105
4.8,8545,445249
4.7,31158,180151
0.8,5684,217615
2.0,57641,167996
3.8,52645,183725
3.5,137,165820
0.9,39629,486707
1.3,35304,179715
0.3,35652,427894
3.8,20449,445735
5.0,11554,451051
4.0,21268,385132
3.8,25531,181534
3.4,21142,226204
0.2,45608,114716
4.1,7134,139250
2.0,784,183202
2.4,27669,137777
2.6,21063,41829603
0.5,26203,464226
2.4,2807,181190
0.0,28527,488174
4.6,24793,457536
3.1,2142,175856
0.6,59697,225371
3.9,16091,47501501
2.2,7931,173124
1.9,30720,139153
3.4,20688,443021
3.2,9592,423120
1.7,6828,161688
2.4,9245,491729
3.1,40845,154378
1.2,14415,105154
1.8,8384,156541
4.5,32443,138956
1.2,49152,233684
5.0,27171,199962
2.8,13303,10236808
0.4,48423,364946
5.0,44228,199476
4.0,12607,214023
0.5,1413,448017
3.3,56344,106449
0.5,20603,221397
1.2,18957,230603
2.6,25090,12777802
5.0,22053,188216
4.2,48128,234669
0.1,16297,444334
0.1,29968,496043
1.0,55187,41918301
2.7,40279,461245
4.4,17478,183132
2.4,52404,201177
2.3,32114,153241
2.5,19768,493150
3.9,26906,451495
2.4,36002,45057102
3.0,5835,155061
1.8,52489,190691
0.9,50831,47503314
1.6,16614,216597
2.8,54848,240754
3.5,20772,411684
3.5,32792,138938
4.0,54718,460190
4.2,19682,481252
2.1,5965,202134
0.6,2188,440916
0.2,22978,138488
4.0,42502,178369
2.6,21232,226134
2.8,50008,459286
2.8,13582,166391
0.2,2845,217420
3.2,26946,138293
1.3,23106,484394
4.9,36693,45595601
0.4,48455,180814
2.9,31993,133508
3.4,121,185758
3.3,51169,481863
4.9,44474,409698
4.3,13805,196866
0.6,13622,16947922
3.6,12743,194824
4.9,57274,201441
0.7,17633,191241
4.7,33069,110556
0.2,20222,407090
3.0,17818,442985
3.5,11363,171599
0.7,57077,118161
3.0,53448,194824
4.0,19479,17706518
0.9,15359,135179
2.9,32852,173203
0.4,35212,169479
1.6,8202,221847
4.8,29042,459301
0.1,32367,438586
2.0,19356,137953
0.3,54928,458122
4.1,2266,488350
0.9,8910,13017408
1.8,24820,461953
2.7,30736,211556
3.5,9201,481571
1.1,37941,198190
1.8,8476,233684
0.9,30230,177676
2.9,8082,17706503
3.5,13364,132408
0.3,19210,491552
4.6,35289,195049
1.4,50281,231712
4.8,38178,154642
0.1,23524,223083
1.1,18387,127617
0.3,53646,177472
4.2,37911,459967
0.9,51630,239512
3.9,44076,367431
2.3,52131,175883
2.3,55852,201867
2.3,3059,216047
4.3,49011,101365
2.8,32286,451583
3.4,34671,215655
1.1,32570,220978
0.4,58208,199148
0.1,40289,45891903
1.3,28809,24378003
1.1,22377,19385801
3.3,44137,156295
3.7,39570,234119
3.9,44078,148584
2.0,39008,195128
4.1,49998,461148
3.1,39699,460464
2.9,13727,420705
0.9,33645,458131
3.9,56675,459301
3.5,945,172200
1.0,8849,154855
3.1,35090,170286
3.4,45144,134079
4.9,41905,155636
1.5,47112,483221
4.9,46339,114761
3.5,30381,455008
0.2,54904,234915
0.9,37811,138956
1.9,49629,106980
4.8,1866,155423
2.4,3460,236230
4.4,25329,476513
2.7,57554,104179
2.3,12105,487409
0.1,49083,190600
4.9,48858,205179
0.9,32050,484349
0.3,32341,20146903
3.2,12712,494171
4.2,25183,10772501
3.0,45411,482635
2.9,28619,447971
0.8,36959,218663
2.6,14477,443128
0.8,43140,167057
5.0,27918,45891907
3.7,30420,421708
3.8,54554,365505
1.0,8909,163268
1.4,17011,383279
2.1,5646,230995
0.7,2046,460756
0.5,29999,224554
3.1,5400,153977
1.4,4928,242556
1.0,19925,494162
2.4,4964,126711
2.7,6486,485412
1.0,57621,461281
2.0,39032,157553
4.9,9578,13552201
4.0,36371,494162
2.1,45275,24297207
0.4,54346,181330
2.7,40866,372240
4.9,22159,211893
4.4,36251,488846
4.2,58838,371928
0.4,20729,381459
1.9,505,114390
2.9,3603,384333
1.9,9855,129482
1.3,697,17706527
0.8,44566,451370
3.1,7098,173461
1.1,48441,418542
4.5,31727,240727
0.1,27384,493585
3.1,6474,488387
1.4,54742,487472
3.9,51691,176071
4.9,39954,486026
3.6,53497,382416
1.5,12570,189255
0.5,32877,12697902
2.9,20266,236638
3.9,26267,154235
0.9,31954,229832
3.2,32211,494977
0.4,40876,477039
1.1,32995,114637
3.3,49701,154536
1.1,21096,226125
0.6,53123,377342
3.1,35879,198817
4.7,47671,459231
0.0,1741,176239
4.3,29343,157304
0.9,57000,221102
1.8,34314,190521
4.7,37515,181215
3.0,2445,482431
4.7,11171,16210401
0.8,27697,491251
1.5,52553,12240901
3.0,48061,142957
3.4,1614,220163
4.1,52925,198190
0.4,13420,175980
1.0,25202,420723
5.0,38399,201946
2.5,40636,372356
0.2,12601,480204
4.3,17219,451750
3.0,47692,163453
4.4,13661,246035
5.0,17519,114114
2.8,17660,198710
5.0,29486,449834
1.9,39551,198905
4.3,28929,23368408
3.3,42220,179894
4.2,12650,176798
3.4,18691,224776
2.3,51385,204015
0.7,27830,217961
0.7,9904,15098701
0.0,27379,154059
3.2,2832,212276
3.3,43149,493716
2.2,27845,233426
2.6,28801,179344
2.2,37577,110680
4.8,4225,191597
2.1,46345,45891903
1.2,15755,482325
2.9,49411,420370
0.8,53971,220613
0.6,1031,13962101
4.6,38173,133863
4.3,20142,169503
4.1,43252,220215
1.4,25920,206525
3.9,58009,173735
1.2,1836,458007
2.0,49291,23368403
4.9,14959,45776701
0.4,31045,444255
1.2,23627,219994
3.5,19603,123952
1.8,55846,200253
3.1,29934,126775
0.4,41803,364548
0.8,57516,368629
2.2,5222,457484
1.1,54481,363147
4.8,9627,198303
4.6,18665,174792
3.8,41717,490267
3.8,29225,440226
4.5,35077,493521
3.0,25522,183600
0.8,52655,488749
3.7,17550,383367
1.5,28718,165750
3.8,42590,137777
0.4,50283,242565
0.1,50395,443702
3.4,14970,213996
2.1,42037,212276
4.4,34873,11917301
0.4,18295,219204
4.9,32948,127617
2.0,26476,159382
3.0,59839,224244
1.7,32697,462053
1.2,56507,420468
2.2,38904,199467
3.3,25286,469610
4.1,26289,414869
1.5,50351,246406
3.0,21644,200466
1.2,8615,475282
3.8,14866,441025
4.5,18368,165644
4.5,6593,487153
1.1,22844,103963
0.2,3424,211158
4.9,2312,214111
2.2,12024,164313
4.6,6710,118772
2.4,37802,220464
4.8,30641,457110
0.6,47763,455813
3.3,27932,101189
2.8,52109,122180
3.1,26255,11508305
4.5,21472,167677
4.3,2641,230366
0.7,46569,221397
5.0,20956,150145
1.7,43441,48065701
0.6,50184,101693
3.4,38543,454537
1.3,13562,228185
2.8,4628,176035
4.9,45033,230676
3.5,23527,454689
0.3,53467,440004
0.1,46423,419183
4.0,58869,224679
2.6,3600,130606
3.5,34656,188641
3.5,8136,494834
1.3,48699,128179
1.9,32615,491181
3.0,31363,168430
3.0,127,221740
2.7,18089,130697
1.8,29023,434715
4.8,12437,414461
4.8,33993,48325802
3.5,41555,169479
4.8,7996,202046
1.9,23279,101286
0.9,17776,216825
2.9,31169,220163
2.5,21659,494029
4.0,20271,229337
3.3,5508,235547
1.7,30502,246813
2.5,33482,199032
0.8,41646,233684
4.1,49934,492069
0.6,28140,188304
4.5,37201,110510
4.0,25652,141608
1.9,6752,491978
1.3,36183,493673
2.6,16840,484127
2.5,13505,446455
4.6,13455,489247
4.9,48811,386153
2.7,13180,121044
2.9,6727,436553
2.7,1035,233037
2.4,38113,455202
3.6,37049,139931
3.2,53030,452124
2.2,47338,158802
3.9,39113,219189
2.0,26749,224147
2.7,18784,178208
2.2,41993,242705
1.3,60000,226134
4.4,35818,204635
2.9,36898,179894
0.1,51242,19580901
1.7,9770,112075
4.6,925,18908807
3.6,7328,444893
1.5,34625,232575
4.3,36577,135188
4.2,48080,215619
0.1,33310,242130
1.0,59095,139630
0.2,51557,486433
1.6,16996,449092
1.9,49836,476717
3.1,56830,122791
3.0,50380,49022101
4.9,10673,493992
3.6,41656,15098707
0.8,16353,156295
2.0,39663,455114
1.1,43540,457031
2.0,9371,461528
0.6,27232,199148
0.2,38759,135276
3.2,8681,446774
1.1,33171,213400
2.2,45814,494436
0.6,13209,192970
3.4,53430,456931
1.0,42597,159531
5.0,32829,190372
4.9,15278,45037703
0.0,15028,393524
1.8,17193,482413
0.3,53329,485342
2.3,37460,449764
0.2,34579,186371
2.8,54288,186016
4.1,47737,154688
0.2,5220,236692
2.4,49961,230171
4.3,56,135294
3.5,21462,446136
4.0,10310,461582
3.0,26106,480921
2.3,47334,186201
0.9,11336,485564
1.3,55349,476355
1.6,26525,166407
4.9,35301,107549
2.1,58585,16947905
1.4,11275,421513
2.9,42363,133669
4.4,13579,376242
4.0,18854,494807
4.0,22615,163532
2.5,58911,18956501
0.7,31592,215974
1.9,27068,176390
3.0,58577,166805
0.6,51708,213659
1.2,28454,237473
0.6,55,151388
1.0,20801,220853
1.3,3386,438179
0.4,16417,139311
4.9,57849,180179
4.2,13574,495110
2.0,18748,197735
0.2,37991,202903
1.8,43971,461689
4.6,40356,215691
1.0,16445,228981
1.0,21033,488590
3.1,59011,236504
1.7,45494,123642
3.5,19002,181534
1.7,36031,249238
2.8,28389,133960
4.4,38510,106485
3.7,22627,153773
1.3,20649,212294
2.3,13347,414823
1.3,12779,44473201
2.0,17045,119605
3.2,47471,369950
3.2,10071,180984
1.2,4175,190576
1.5,45732,232557
3.8,14977,239248
1.4,16021,476814
0.9,53327,23368402
1.2,42548,198136
0.6,40421,449612
1.9,54888,494472
4.1,14515,173203
4.1,42395,455220
0.9,51299,221768
3.5,30940,199795
1.8,23455,457800
3.6,52822,177214
3.3,14688,476984
3.1,15626,130873
3.9,52270,101453
0.7,45926,151786
2.7,9176,190682
1.5,2863,493503
0.6,59349,49576720
1.6,3677,145424
1.0,28042,180063
0.6,69,439871
3.5,41486,233426
4.4,43176,212355
0.6,25300,230199
0.1,18692,458098
1.3,24297,480532
3.9,42228,495040
3.2,32907,117052
4.3,45666,436641
3.3,19838,486141
4.1,47394,433101
0.5,2472,377272
4.5,14310,139621
0.6,37953,24297217
0.8,49724,135337
0.5,20417,17557301
0.5,46093,48511106
3.5,41937,114433
1.6,29945,476568
1.9,16342,486488
3.9,51653,184612
2.7,19502,105145
2.7,13400,136765
2.5,53086,169798
2.6,8680,217402
4.8,13724,170037
0.8,37358,131283
3.0,41414,200226
2.8,2405,375230
0.4,44226,376321
1.8,22251,480921
3.9,56527,201061
2.1,34162,135179
0.4,22680,445799
1.3,50055,217891
4.7,54103,235097
1.4,28482,452124
5.0,47366,24893405
3.3,30980,224110
4.7,38991,414823
4.1,28215,161192
4.5,10955,169655
0.8,4925,180416
4.1,1323,376385
0.9,25203,449092
3.4,6995,476850
0.3,42119,119173
4.7,59686,184427
0.7,32880,368540
1.7,59061,17706514
1.7,41859,166683
4.1,25030,439491
3.3,14286,451237
4.3,55796,449658
2.7,2382,155098
3.3,8308,418913
0.7,42969,190372
2.3,51199,175272
0.6,43493,417992
2.5,45,250027
1.4,54374,232788
2.4,1135,182458
3.9,41436,117283
4.3,18771,450960
3.8,22089,168254
2.1,21304,175139
0.6,53753,407683
2.6,41307,218885
0.5,23518,476230
0.7,54019,262165
2.8,21802,413626
4.9,1706,247162
2.8,27721,174321
2.8,58053,475176
0.1,55459,220516
0.8,13577,206154
2.9,45321,174756
4.6,1176,490513
1.5,18243,100724
4.4,28175,485537
1.8,2234,123509
1.3,10835,241836
0.6,42677,223117
3.0,18144,115746
3.8,26544,171225
4.0,35505,138956
1.5,42630,177436
2.5,59155,179557
0.6,59861,128896
4.7,28686,215983
0.9,58070,489830
2.9,15300,213987
0.4,57721,235343
2.8,25658,240277
3.8,37775,195580
2.0,1941,485926
2.1,5919,445911
2.0,12707,433660
4.9,1548,185262
0.2,14120,433004
3.9,52244,467094
4.6,59315,122746
3.2,54200,117557
3.6,6052,189015
1.2,59056,490540
4.1,45345,176062
3.0,29882,181491
1.0,52496,485500
0.5,5145,494995
4.6,1119,192819
3.3,1092,118161
1.6,10915,119605
1.0,19419,202480
3.7,22187,482981
0.1,505,481146
1.8,310,215813
4.9,36131,215974
4.2,38836,430306
4.2,11876,431558
2.5,39290,186274
2.2,22894,236018
3.1,41672,151564
3.0,47671,194763
0.7,686,47699301
3.9,48000,168342
1.5,3905,489760
0.9,38908,220996
1.1,11075,429094
4.1,12645,44867302
0.8,13617,164270
0.3,19358,413413
4.0,7630,368036
3.4,35390,164924
3.6,11205,228644
5.0,12719,117520
4.8,50621,137865
1.2,44699,116350
1.6,7208,43401601
4.1,14357,489247
2.2,15007,480781
0.8,44531,476957
1.1,35072,375726
0.2,34832,144962
1.8,40629,218113
1.1,43260,230490
4.9,17202,365763
3.4,15885,417840
1.6,18605,201441
3.0,56343,440651
1.6,53158,461643
3.1,6857,470296
2.2,35920,212674
0.1,9219,145619
2.7,25264,231785
0.1,16866,449922
3.5,23516,431187
1.7,46511,192484
0.0,31575,445133
1.9,38181,151360
0.2,28420,148584
0.3,24770,242662
4.6,19937,212133
3.1,8380,481508
2.7,33891,487658
2.2,13673,491288
2.3,21792,491598
0.8,16875,112127
0.2,52495,488314
4.3,56002,215682
2.3,42725,101028
2.3,6248,111391
3.4,25469,418913
3.5,12393,169099
4.4,55066,37728101
1.0,41493,486433
4.0,2402,483045
1.7,17120,156392
3.9,11323,130226
5.0,54101,207971
1.9,26876,491978
1.1,27094,114734
4.5,42900,363633
3.1,37850,154907
4.2,29190,199157
2.5,4137,162830
3.5,28726,170037
2.6,31589,495730
4.4,10120,155210
0.6,21635,185262
3.7,27091,379782
2.8,8034,161554
0.5,21923,106458
0.6,12037,11854101
1.8,27947,233754
2.9,14603,144184
3.8,31850,157304
3.3,45741,104568
1.1,9256,247603
2.7,27929,199157
3.6,23384,219356
3.7,8192,209612
5.0,56117,407629
2.5,53567,407434
1.1,55666,446604
4.8,7490,110583
0.9,43452,174604
2.9,828,24378003
0.7,1917,233310
2.0,49103,160959
1.1,7494,176053
1.6,18030,111799
1.6,32305,261719
1.5,12890,135337
0.4,42315,451495
1.6,40151,484835
3.7,45530,493734
4.9,11979,181297
4.3,42662,200697
4.0,41344,495305
0.5,59738,461087
4.0,13054,488828
1.1,11310,475705
2.2,42301,171225
3.8,30234,459417
0.2,46237,457475
3.4,6043,109721
1.9,58915,113096
0.4,36675,422695
0.6,2789,495943
3.4,31377,197045
4.7,10784,375656
4.2,28748,245962
4.7,25449,151263
2.3,53211,421771
2.1,3460,135391
2.9,33693,455275
3.6,3108,130624
2.2,26526,110653
4.8,12006,155450
2.9,26974,45321501
1.0,28571,217305
4.8,25239,198206
1.5,52071,241331
3.0,11242,495776
3.2,25724,112075
2.0,26507,431983
4.1,29789,172866
3.3,6302,460482
2.5,6767,168218
1.3,39091,201946
5.0,9266,215530
2.2,371,202648
4.1,50983,458131
2.6,1720,146481
1.7,57331,454582
4.7,22575,494287
4.4,13457,219374
1.8,54618,242121
1.6,12321,204635
3.4,39689,198330
1.7,9062,16947912
1.9,52687,452771
3.3,19505,449959
3.1,7820,168342
1.0,57189,170000
4.2,11652,448594
2.2,3805,489830
0.3,22446,209807
1.5,43834,161767
3.4,3366,230144
3.5,8390,481535
1.3,904,199148
1.7,32552,214069
2.4,29752,218991
4.9,34006,24297211
1.0,53585,126289
2.5,23206,110370
1.1,19496,248934
1.2,9863,439899
4.2,16055,15098710
0.5,54253,479974
4.1,58154,488961
1.4,21326,449384
1.1,23572,110644
4.3,1513,165167
4.0,28654,433387
2.7,58318,193201
0.1,40813,199005
4.4,50946,443410
2.5,5525,444857
4.3,36303,212106
4.4,40177,481298
2.9,56785,110529
3.1,14991,185828
1.9,26547,139746
3.5,10594,169275
0.3,273,490948
3.3,51279,407461
0.3,441,442392
2.3,30037,130697
5.0,24971,21287803
1.2,51602,456931
4.8,23451,230144
0.6,18012,151652
4.8,28439,459727
0.5,10405,224545
2.1,7896,196468
0.5,56634,218955
2.4,2382,238980
1.3,167,212300
1.6,4892,190512
1.8,30900,476489
2.1,14272,180106
2.8,52275,487348
2.2,50383,419226
4.6,53723,210775
3.7,27452,164447
0.7,22570,45891901
0.1,11720,234030
3.7,56782,489131
1.7,57571,126049
3.4,35141,192165
2.3,21329,417983
3.8,41842,110662
2.2,59646,385619
3.6,55359,225511
0.3,33312,144157
3.4,51875,190442
4.1,34320,442523
1.7,12560,449685
2.8,15005,167899
0.3,13746,376631
3.5,30208,407683
3.6,12586,199069
4.4,7222,493530
3.1,58074,157298
4.5,20830,16947910
3.9,47557,480499
4.6,14396,137591
2.9,25853,220206
1.4,57729,127273
1.7,14564,454722
3.5,8712,449719
4.5,23141,159027
2.0,27960,458681
4.9,21177,439622
0.7,24469,483054
1.9,9615,155520
2.8,36599,486442
3.7,33285,488101
3.7,9498,187505
5.0,49115,167987
2.6,33167,236452
1.8,17386,459170
2.8,22057,20750003
1.1,21653,177135
1.5,50484,367361
4.5,56109,44946301
1.3,23683,496186
4.1,57586,190451
4.0,58463,111638
3.4,56268,159513
1.4,36740,44970002
2.0,11618,104160
2.8,29549,485856
2.3,42347,480790
0.2,44569,221999
4.1,38318,221351
2.8,26462,101480
0.3,57732,110705
3.6,58459,204839
4.5,16965,44970001
1.5,14609,232308
4.2,38709,480532
3.3,37809,17706522
2.0,16333,448895
1.7,968,243142
1.9,43167,486150
4.4,55482,150756
2.6,8356,17706528
4.3,28556,486798
3.8,4716,457396
4.2,23526,189228
2.1,8150,224776
1.4,33929,155511
0.2,19915,362782
3.9,8411,180276
1.1,58211,106360
4.0,25921,447731
4.1,4529,100830
3.3,909,199953
1.9,38022,179991
0.5,9790,101295
2.5,35689,478591
0.8,28121,418782
2.2,7041,460835
3.6,39888,209667
1.3,32992,48511104
0.3,8082,156842
0.9,16800,179557
0.4,58312,49576705
1.0,30839,493132
3.1,24877,178396
4.3,48300,217934
4.7,10671,153108
4.7,37210,366605
1.1,6098,117867
1.1,51817,161572
1.9,31903,24893416
0.5,25437,484048
0.8,33815,443207
4.4,59999,232265
2.5,6454,140234
0.3,35269,377643
2.2,43789,153603
1.4,15507,447263
4.0,43262,143482
0.2,45832,110422
3.8,19473,130183
2.8,54485,47503310
0.9,52656,181640
2.4,57254,434061
2.1,26765,219259
0.6,5282,407461
0.4,38643,461485
4.1,871,444954
0.5,18464,421717
3.7,48739,197045
1.9,44418,115658
4.3,8411,213349
1.1,46605,231068
0.2,46165,487092
0.9,11999,455460
2.6,6887,223898
2.9,10502,186584
3.4,57798,215239
3.7,52124,404426
1.8,4855,490294
0.7,17820,239372
3.4,59931,203128
0.7,24469,131283
0.3,37908,487533
2.3,28296,153269
2.4,47808,221670
0.6,37677,451352
3.3,58106,245777
3.3,8644,237880
2.4,32961,461908
4.8,21462,366465
1.5,51837,442879
3.2,53343,235316
2.7,57658,447935
2.3,32105,143279
2.6,36021,219392
0.7,18283,110486
2.4,3308,132374
1.1,8960,480204
4.3,44269,484172
3.5,33971,48133101
1.5,14725,138682
2.5,48694,494977
4.6,32796,460756
4.7,48190,383765
0.6,53912,494852
1.3,28645,239910
0.0,36404,191676
2.8,30283,178059
2.7,36725,481960
0.9,26202,130396
2.4,56584,488299
3.7,50044,204893
0.7,42497,461917
2.2,48156,124292
0.9,5860,445027
0.3,12665,180328
4.8,4618,198695
3.9,41893,442073
5.0,51070,143482
3.2,11363,15098704
0.2,54194,456001
0.3,18926,450571
2.9,2474,428055
2.6,20802,207449
5.0,26377,168218
0.7,50652,490382
3.9,50492,165662
1.4,22267,376288
3.0,21921,200305
3.2,25890,49576711
2.1,8662,240985
4.3,3426,421717
4.8,34349,235671
0.3,25680,204459
1.0,26417,235167
3.7,41055,115214
4.9,48259,133960
0.3,14265,440402
2.3,11991,141680
1.6,6218,13508115
1.4,28653,206695
1.4,20860,379746
2.7,38278,153861
0.7,29149,236708
2.0,51669,192800
2.3,51657,110705
4.1,55220,101240
3.2,42616,165024
2.8,25796,457253
2.5,94,491677
1.5,3919,448017
3.8,49446,228486
4.8,52495,228769
3.3,43720,494171
5.0,27534,487296
1.8,53663,476939
0.3,33855,113218
0.7,6846,215044
2.2,37054,173470
4.4,48203,483373
2.3,16208,240213
1.7,18561,221892
2.1,43271,16884703
4.2,9740,145239
0.2,51185,179308
4.8,35770,218070
1.8,52610,486080
2.7,44930,128498
4.5,23399,182500
4.6,48354,211981
1.3,19247,167871
1.5,52901,480976
3.5,37649,133650
4.8,58634,461379
2.0,47030,233338
0.2,18695,230746
4.7,10219,214892
4.7,38495,126863
4.9,8113,19476301
3.5,59244,378956
3.4,9983,141796
4.1,1372,196653
1.6,57028,383020
1.5,5616,453756
2.9,3943,490692
2.4,56781,199883
0.6,11696,199731
0.3,44767,110468
2.6,31753,179308
3.8,6710,220516
1.6,57233,238333
3.7,22759,210429
2.5,5800,376695
3.0,26795,476753
4.8,5252,117733
2.4,13819,200110
2.6,57954,232016
1.8,52691,124681
3.9,40481,482440
3.0,41101,467094
4.7,52186,451714
1.5,55915,20306702
4.1,39312,488332
0.2,29245,160065
1.1,15394,232052
5.0,8828,167376
0.7,53730,208859
4.3,56240,452780
4.2,40156,107743
5.0,25538,216436
2.0,23445,233374
3.4,23805,189990
3.8,59465,162557
4.4,8436,37728101
2.3,54019,494287
2.5,30527,180878
1.0,17309,157085
2.5,43047,382461
2.2,43582,161800
4.7,37994,174844
3.4,35845,221670
1.5,58258,367158
2.1,36810,196680
2.9,36432,459170
0.3,48544,450067
4.1,48973,207582
0.1,37296,366395
4.9,337,447591
4.4,287,110778
1.3,58866,143048
4.6,43753,458681
3.3,6883,203492
2.8,55259,441788
1.8,51151,135610
4.0,38870,494898
1.0,20983,447801
0.9,44434,150428
4.0,37770,485500
2.7,7235,200466
3.2,15083,147660
3.4,57652,183983
1.2,1698,232043
2.3,26844,18908803
2.4,5584,441742
3.8,52114,363013
4.2,40699,149639
1.7,36085,388663
4.7,19448,147679
1.9,28128,492652
0.8,6636,153001
3.7,35302,482431
3.4,39126,460455
4.6,31328,481720
0.9,31488,494728
3.7,50215,418764
2.8,24920,140340
4.6,42101,144175
3.1,10956,418171
1.1,47236,163815
0.5,39616,143233
3.3,25553,420723
2.8,26259,443049
4.4,29206,44378403
4.5,38728,232450
4.5,23758,439394
3.2,2684,102711
0.6,57890,483878
0.7,57528,157331
0.9,52090,213181
4.9,55732,24297217
4.5,45678,495138
1.6,459,122649
1.3,15134,229267
4.1,57935,227216
2.0,30996,196565
2.0,13131,407434
1.8,46498,219505
2.5,39521,198260
4.4,10765,110699
2.1,32053,154378
2.8,56862,143978
1.1,58087,401764
0.4,54085,490346
2.4,30316,460206
3.7,7889,481748
1.2,44726,41829603
2.4,4898,490841
2.9,15392,484668
0.8,45372,458122
2.4,8577,48079001
2.2,5521,17706541
3.5,14096,467863
2.6,20658,106041
3.5,15347,173647
1.9,22958,118930
3.7,18170,228316
4.7,54509,157669
2.5,42774,111391
3.2,14917,213507
3.4,39115,172422
4.9,25190,401250
3.1,46505,213251
1.9,37943,110653
3.8,2749,177816
4.2,30269,409193
0.7,50075,114585
0.8,43040,136701
2.2,41485,225511
1.2,28039,375568
3.4,21339,448071
1.7,18029,457697
3.3,13203,117283
3.5,9878,250902
0.7,8347,186131
2.2,40425,456551
3.6,50675,475200
1.3,28976,487436
1.8,6546,492759
1.2,47441,238078
4.6,43047,228653
4.1,19762,443599
3.1,35162,148256
1.1,33852,160959
4.0,14054,458858
4.7,30964,48511101
4.5,44697,457402
2.0,10195,205090
4.7,18566,486309
3.9,20169,177995
3.1,48656,129774
3.1,26077,488420
4.9,52310,188340
1.1,35277,443261
4.3,17325,368629
4.4,13511,455974
4.5,25310,239318
4.0,43772,185590
5.0,59761,145725
3.8,26290,242644
4.5,26333,163347
2.6,33995,139250
2.6,21694,486460
2.6,42062,180258
3.5,23867,182458
2.0,33119,414461
0.5,30868,207962
1.8,27321,215105
2.7,40221,217925
0.9,11387,133021
4.0,58207,446525
4.4,51352,448424
3.8,26077,172477
2.2,36503,480037
4.2,25300,46131501
4.5,56980,492704
0.7,48916,485272
0.1,47307,411684
0.2,47280,16947920
1.6,22373,168227
4.2,50661,143118
4.9,8954,461263
1.6,56929,458131
0.2,32509,157386
3.8,52741,445735
4.9,6438,486169
4.8,49207,455211
3.4,18298,153834
1.5,5863,484011
2.6,11816,233897
3.6,22693,229179
0.0,12118,230913
0.8,50295,200192
0.7,39847,440651
3.4,18630,24297222
1.5,12837,112190
2.4,32813,15098708
